Tag,UCB_emission,UCB_plqy
273,471.0600494891067,0.7268575387562658
274,465.6558555185144,0.7157334058564042
275,464.6453728336613,0.709678739197402
276,469.51706815519447,0.6997411053748012
277,669.0955467334163,1.0156892227469994
278,669.0955467334163,1.0156892227469994
279,669.0955467334163,1.0156892227469994
280,669.0955467334163,1.0156892227469994
281,669.0955467334163,1.0156892227469994
282,669.0955467334163,1.0156892227469994
283,669.0955467334163,1.0156892227469994
284,669.0955467334163,1.0156892227469994
285,669.0955467334163,1.0156892227469994
286,669.0955467334163,1.0156892227469994
287,669.0955467334163,1.0156892227469994
288,669.0955467334163,1.0156892227469994
289,669.0955467334163,1.0156892227469994
290,669.0955467334163,1.0156892227469994
291,669.0955467334163,1.0156892227469994
292,669.0955467334163,1.0156892227469994
293,669.0955467334163,1.0156892227469994
294,669.0955467334163,1.0156892227469994
295,492.55914371387473,0.7374978332293755
296,492.55914371387473,0.7374978332293755
297,492.55914371387473,0.7374978332293755
298,492.55914371387473,0.7374978332293755
299,492.55914371387473,0.7374978332293755
300,492.55914371387473,0.7374978332293755
301,492.55914371387473,0.7374978332293755
302,492.55914371387473,0.7374978332293755
303,492.55914371387473,0.7374978332293755
304,560.9224551461737,0.875335628680655
305,560.9224551461737,0.875335628680655
306,560.9224551461737,0.875335628680655
307,560.9224551461737,0.875335628680655
308,560.9224551461737,0.875335628680655
315,451.66120636987654,0.645426161050389
316,451.66120636987654,0.645426161050389
317,451.66120636987654,0.645426161050389
318,451.66120636987654,0.645426161050389
319,451.19502595380214,0.6210972580697568
320,451.19502595380214,0.6210972580697568
321,451.19502595380214,0.6210972580697568
322,451.19502595380214,0.6210972580697568
323,448.52916477484996,0.6285814587681408
324,448.52916477484996,0.6285814587681408
325,448.52916477484996,0.6285814587681408
326,451.66120636987654,0.645426161050389
327,451.19502595380214,0.6210972580697568
328,448.52916477484996,0.6285814587681408
329,526.6349787329096,0.7285931568396775
330,643.5780573990966,0.879907967911275
331,643.5780573990966,0.879907967911275
332,643.5780573990966,0.879907967911275
333,643.5780573990966,0.879907967911275
334,643.5780573990966,0.879907967911275
335,643.5780573990966,0.879907967911275
336,643.5780573990966,0.879907967911275
337,643.5780573990966,0.879907967911275
338,643.5780573990966,0.879907967911275
339,643.5780573990966,0.879907967911275
340,643.5780573990966,0.879907967911275
341,643.5780573990966,0.879907967911275
342,643.5780573990966,0.879907967911275
343,643.5780573990966,0.879907967911275
344,643.5780573990966,0.879907967911275
345,643.5780573990966,0.879907967911275
346,643.5780573990966,0.879907967911275
347,643.5780573990966,0.879907967911275
359,647.1420883177066,0.583306138137517
360,647.1420883177066,0.583306138137517
366,671.869194250375,0.796059010060027
368,671.869194250375,0.796059010060027
373,672.4115609231746,0.694745283040026
374,672.4115609231746,0.694745283040026
375,672.4115609231746,0.694745283040026
379,705.2805793204739,0.5791973147744869
380,705.2805793204739,0.5791973147744869
381,705.2805793204739,0.5791973147744869
382,705.2805793204739,0.5791973147744869
455,608.009056308837,0.7970067275963497
456,536.0727965199413,0.799050531861359
457,574.1965578044088,0.8070827736794086
458,566.8028816343535,0.8582180731883269
459,560.9396012275706,0.8392102870527334
460,531.3149594936006,0.8957209794886869
508,614.4414284146421,0.9204957833453686
511,537.2684098932999,0.7399957345462814
516,537.2684098932999,0.7399957345462814
521,537.2684098932999,0.7399957345462814
526,537.2684098932999,0.7399957345462814
543,547.6320857132114,0.7374884447120652
544,547.6320857132114,0.7374884447120652
545,547.6320857132114,0.7374884447120652
547,542.4571472265083,0.731780429084594
548,542.4571472265083,0.731780429084594
561,448.6211783439111,0.7020489692617007
562,556.9343989393641,0.856954356762079
563,527.218792101582,0.8199418672874146
564,549.2073498094724,0.860368259854299
565,488.23633155263565,0.8396395792680227
566,532.077494335943,0.7809278999225593
567,520.8884529023306,0.799234043069286
568,542.4571472265083,0.731780429084594
569,544.2959804038142,0.850865529748484
570,485.3116479783088,0.7639943384944372
571,557.8080088469112,0.9106057687774973
572,595.1829537556249,0.8730723988082719
573,622.2829835105103,0.8399793699522919
574,558.2016172186393,0.9065641129667685
575,593.2328025129361,0.8767551328334036
576,621.4870796705,0.8447876078489931
577,528.5225184269883,0.6639687046676046
578,539.87238710262,0.7131138991666931
579,552.9054018978812,0.7346800147225371
580,558.2016172186393,0.9065641129667685
581,558.2016172186393,0.9065641129667685
582,558.2016172186393,0.9065641129667685
583,558.2016172186393,0.9065641129667685
584,558.2016172186393,0.9065641129667685
585,597.1104898315057,0.7122701076726577
586,597.1104898315057,0.7122701076726577
587,597.1104898315057,0.7122701076726577
654,731.2548626183602,1.073779382663206
655,731.2548626183602,1.073779382663206
656,731.2548626183602,1.073779382663206
657,731.2548626183602,1.073779382663206
658,731.2548626183602,1.073779382663206
659,731.2548626183602,1.073779382663206
660,731.2548626183602,1.073779382663206
661,731.2548626183602,1.073779382663206
662,598.7003708368179,0.867771004046003
663,598.7003708368179,0.867771004046003
665,598.7003708368179,0.867771004046003
666,598.7003708368179,0.867771004046003
667,598.7003708368179,0.867771004046003
668,598.7003708368179,0.867771004046003
669,598.7003708368179,0.867771004046003
670,587.8726830678189,0.8947262731631715
672,587.8726830678189,0.8947262731631715
673,587.8726830678189,0.8947262731631715
674,587.8726830678189,0.8947262731631715
675,587.8726830678189,0.8947262731631715
676,587.8726830678189,0.8947262731631715
677,587.8726830678189,0.8947262731631715
678,670.3619826218867,0.7990894582726419
679,670.3619826218867,0.7990894582726419
681,670.3619826218867,0.7990894582726419
682,670.3619826218867,0.7990894582726419
683,670.3619826218867,0.7990894582726419
684,670.3619826218867,0.7990894582726419
685,670.3619826218867,0.7990894582726419
686,617.6505303048408,0.6686326527372826
687,617.6505303048408,0.6686326527372826
688,617.6505303048408,0.6686326527372826
689,617.6505303048408,0.6686326527372826
690,617.6505303048408,0.6686326527372826
691,617.6505303048408,0.6686326527372826
692,617.6505303048408,0.6686326527372826
693,617.6505303048408,0.6686326527372826
694,617.6505303048408,0.6686326527372826
695,617.6505303048408,0.6686326527372826
696,867.5411349110366,0.9802022700638944
697,867.5411349110366,0.9802022700638944
698,867.5411349110366,0.9802022700638944
699,867.5411349110366,0.9802022700638944
700,867.5411349110366,0.9802022700638944
701,867.5411349110366,0.9802022700638944
702,867.5411349110366,0.9802022700638944
703,867.5411349110366,0.9802022700638944
704,867.5411349110366,0.9802022700638944
705,867.5411349110366,0.9802022700638944
706,768.050816150241,0.9794309242986694
707,768.050816150241,0.9794309242986694
708,768.050816150241,0.9794309242986694
709,768.050816150241,0.9794309242986694
710,768.050816150241,0.9794309242986694
711,768.050816150241,0.9794309242986694
712,768.050816150241,0.9794309242986694
713,768.050816150241,0.9794309242986694
714,768.050816150241,0.9794309242986694
715,768.050816150241,0.9794309242986694
716,765.7440163000795,1.0021348828200285
717,765.7440163000795,1.0021348828200285
718,765.7440163000795,1.0021348828200285
719,765.7440163000795,1.0021348828200285
720,765.7440163000795,1.0021348828200285
721,765.7440163000795,1.0021348828200285
722,765.7440163000795,1.0021348828200285
723,765.7440163000795,1.0021348828200285
724,765.7440163000795,1.0021348828200285
725,765.7440163000795,1.0021348828200285
726,765.7440163000795,1.0021348828200285
727,765.7440163000795,1.0021348828200285
728,765.7440163000795,1.0021348828200285
729,765.7440163000795,1.0021348828200285
744,588.5728362690955,0.9604165077798144
745,588.5728362690955,0.9604165077798144
746,588.5728362690955,0.9604165077798144
747,588.5728362690955,0.9604165077798144
748,588.5728362690955,0.9604165077798144
749,589.4354198887021,1.0465819287810447
750,589.4354198887021,1.0465819287810447
751,589.4354198887021,1.0465819287810447
752,589.4354198887021,1.0465819287810447
753,589.4354198887021,1.0465819287810447
760,612.0877174261094,1.0494427148999013
777,700.7689671771913,0.4454001224977506
908,528.0404273330628,0.9226760242080476
909,540.3540587490968,0.9307224099295348
986,573.8969528256084,0.6965637489188683
987,573.8969528256084,0.6965637489188683
989,573.8969528256084,0.6965637489188683
990,573.8969528256084,0.6965637489188683
991,573.8969528256084,0.6965637489188683
1027,725.1612061032575,0.8360973884666392
1028,725.1612061032575,0.8360973884666392
1057,532.797702048391,0.8770643830839906
1072,474.20610858165736,0.8648499567652161
1073,474.20610858165736,0.8648499567652161
1074,474.20610858165736,0.8648499567652161
1075,474.20610858165736,0.8648499567652161
1076,474.20610858165736,0.8648499567652161
1077,474.20610858165736,0.8648499567652161
1078,474.20610858165736,0.8648499567652161
1079,474.20610858165736,0.8648499567652161
1090,529.0072185234366,0.6103004999199915
1175,630.1145471550349,1.1154270081741198
1193,625.5531747073611,0.7295745064657798
1196,618.5896178974891,0.7317229340751116
1197,619.4336567819074,0.7285900455139268
1200,628.5220391822232,0.7378506238732728
1203,629.9255471003663,0.756711031489306
1232,607.2969609492033,0.6959459665456632
1233,607.2969609492033,0.6959459665456632
1234,608.4616935735638,0.6955857120259286
1235,608.4616935735638,0.6955857120259286
1236,608.5976172332157,0.6950929717493131
1237,608.5976172332157,0.6950929717493131
1238,618.1223480217191,0.750023920820161
1239,618.1223480217191,0.750023920820161
1240,653.2692696890317,0.7985718592191232
1241,653.2692696890317,0.7985718592191232
1242,618.8565076823276,0.7576539384460732
1243,618.8565076823276,0.7576539384460732
1244,598.8308575513188,0.7044041881295963
1245,598.8308575513188,0.7044041881295963
1246,594.6994769684001,0.7126745062665747
1247,594.6994769684001,0.7126745062665747
1248,598.1610057461683,0.7459361658679144
1249,598.1610057461683,0.7459361658679144
1250,626.9610354373311,0.7116410181082944
1251,626.9610354373311,0.7116410181082944
1252,622.6063165348631,0.662912648051367
1253,622.6063165348631,0.662912648051367
1260,629.5976143902625,0.5810226803191679
1262,602.393553223455,1.017972298201457
1263,602.393553223455,1.017972298201457
1264,602.393553223455,1.017972298201457
1295,510.69815881841043,1.0088349666859335
1296,590.6100513189367,0.9627513843383524
1297,482.25824722594643,1.2167582695510963
1298,563.936082881574,1.0206478584408443
1300,594.2708289478379,0.8216869335760517
1301,594.2708289478379,0.8216869335760517
1302,594.2708289478379,0.8216869335760517
1361,791.1678773131482,0.9533194322153316
1362,783.3680667625082,0.9625382353367893
1363,910.6387531531491,0.9996071878625641
1364,773.9537110831757,0.9598369642397204
1365,785.2256925787359,0.9705125234335619
1366,784.0117216716628,0.9646015444962646
1367,794.2977092161409,0.9733780257143542
1368,775.256323540998,0.9603581214329965
1369,791.1678773131482,0.9533194322153316
1370,783.3680667625082,0.9625382353367893
1371,910.6387531531491,0.9996071878625641
1372,773.9537110831757,0.9598369642397204
1373,785.2256925787359,0.9705125234335619
1374,784.0117216716628,0.9646015444962646
1375,794.2977092161409,0.9733780257143542
1376,775.256323540998,0.9603581214329965
1377,791.1678773131482,0.9533194322153316
1378,783.3680667625082,0.9625382353367893
1379,910.6387531531491,0.9996071878625641
1380,773.9537110831757,0.9598369642397204
1381,785.2256925787359,0.9705125234335619
1382,784.0117216716628,0.9646015444962646
1383,794.2977092161409,0.9733780257143542
1384,775.256323540998,0.9603581214329965
1385,791.1678773131482,0.9533194322153316
1386,783.3680667625082,0.9625382353367893
1387,910.6387531531491,0.9996071878625641
1388,773.9537110831757,0.9598369642397204
1389,785.2256925787359,0.9705125234335619
1390,784.0117216716628,0.9646015444962646
1391,794.2977092161409,0.9733780257143542
1392,775.256323540998,0.9603581214329965
1393,791.1678773131482,0.9533194322153316
1394,783.3680667625082,0.9625382353367893
1395,910.6387531531491,0.9996071878625641
1396,773.9537110831757,0.9598369642397204
1397,785.2256925787359,0.9705125234335619
1398,784.0117216716628,0.9646015444962646
1399,794.2977092161409,0.9733780257143542
1400,775.256323540998,0.9603581214329965
1401,791.1678773131482,0.9533194322153316
1402,783.3680667625082,0.9625382353367893
1403,910.6387531531491,0.9996071878625641
1404,773.9537110831757,0.9598369642397204
1405,785.2256925787359,0.9705125234335619
1406,784.0117216716628,0.9646015444962646
1407,794.2977092161409,0.9733780257143542
1408,775.256323540998,0.9603581214329965
1417,791.1678773131482,0.9533194322153316
1418,783.3680667625082,0.9625382353367893
1419,910.6387531531491,0.9996071878625641
1420,773.9537110831757,0.9598369642397204
1421,785.2256925787359,0.9705125234335619
1422,784.0117216716628,0.9646015444962646
1423,794.2977092161409,0.9733780257143542
1424,775.256323540998,0.9603581214329965
1425,571.2853262977446,0.7638127597899845
1426,571.2853262977446,0.7638127597899845
1427,571.2853262977446,0.7638127597899845
1428,571.2853262977446,0.7638127597899845
1429,571.2853262977446,0.7638127597899845
1430,571.2853262977446,0.7638127597899845
1431,588.1465823856154,0.6195347036803289
1432,588.1465823856154,0.6195347036803289
1433,588.1465823856154,0.6195347036803289
1434,588.1465823856154,0.6195347036803289
1488,605.0257053123389,0.6758619963012739
1497,619.0901360559906,0.6236544827853905
1528,626.0480496078688,0.6849199092613041
1532,637.3053555714508,0.7659074472210682
1537,616.5358684662588,0.8058999256118785
1538,616.5358684662588,0.8058999256118785
1582,545.6321772641355,0.8387417057322353
1605,493.87838573402576,1.1804973957357006
1606,493.87838573402576,1.1804973957357006
1607,493.87838573402576,1.1804973957357006
1608,493.87838573402576,1.1804973957357006
1614,560.2969734065539,0.872109686327317
1615,560.2969734065539,0.872109686327317
1616,560.2969734065539,0.872109686327317
1617,560.2969734065539,0.872109686327317
1629,497.3803795735943,0.7420793555473351
1630,536.167375926091,0.8405487279733134
1631,538.2803576416342,0.6999363868833023
1632,541.7461937849125,0.7300270799261894
1633,543.2241820709845,0.6934780210251925
1634,580.805128390477,0.8888441089797587
1635,525.2094530822106,0.9313535663387177
1636,580.027338566368,0.9620927008294617
1637,566.0809550037544,0.8031567684719236
1638,536.2228159737061,0.6227075268198079
1639,582.242534099586,0.6866443331114338
1640,497.3803795735943,0.7420793555473351
1641,536.167375926091,0.8405487279733134
1642,538.2803576416342,0.6999363868833023
1643,543.2241820709845,0.6934780210251925
1644,580.805128390477,0.8888441089797587
1645,525.2094530822106,0.9313535663387177
1646,580.027338566368,0.9620927008294617
1647,566.0809550037544,0.8031567684719236
1648,536.2228159737061,0.6227075268198079
1649,582.242534099586,0.6866443331114338
1650,497.3803795735943,0.7420793555473351
1651,536.167375926091,0.8405487279733134
1652,538.2803576416342,0.6999363868833023
1653,541.7461937849125,0.7300270799261894
1654,543.2241820709845,0.6934780210251925
1655,580.805128390477,0.8888441089797587
1656,525.2094530822106,0.9313535663387177
1657,580.027338566368,0.9620927008294617
1658,566.0809550037544,0.8031567684719236
1659,536.2228159737061,0.6227075268198079
1660,582.242534099586,0.6866443331114338
1661,497.3803795735943,0.7420793555473351
1662,536.167375926091,0.8405487279733134
1663,538.2803576416342,0.6999363868833023
1664,541.7461937849125,0.7300270799261894
1665,543.2241820709845,0.6934780210251925
1666,580.805128390477,0.8888441089797587
1667,525.2094530822106,0.9313535663387177
1668,580.027338566368,0.9620927008294617
1669,566.0809550037544,0.8031567684719236
1670,536.2228159737061,0.6227075268198079
1671,582.242534099586,0.6866443331114338
1687,545.2590449611575,0.8160261271564169
1688,545.2590449611575,0.8160261271564169
1689,545.2590449611575,0.8160261271564169
1690,545.2590449611575,0.8160261271564169
1691,545.2590449611575,0.8160261271564169
1692,545.2590449611575,0.8160261271564169
1693,558.8994181764944,0.790060294130686
1694,558.8994181764944,0.790060294130686
1695,558.8994181764944,0.790060294130686
1696,558.8994181764944,0.790060294130686
1697,558.8994181764944,0.790060294130686
1698,558.8994181764944,0.790060294130686
1699,551.2237913342076,0.8063050536130486
1700,551.2237913342076,0.8063050536130486
1701,551.2237913342076,0.8063050536130486
1702,551.2237913342076,0.8063050536130486
1703,551.2237913342076,0.8063050536130486
1704,551.2237913342076,0.8063050536130486
1705,550.0289468280903,0.8188613798640969
1706,550.0289468280903,0.8188613798640969
1707,550.0289468280903,0.8188613798640969
1708,550.0289468280903,0.8188613798640969
1709,550.0289468280903,0.8188613798640969
1710,550.0289468280903,0.8188613798640969
1711,558.6517577401206,0.8079557930804945
1712,558.6517577401206,0.8079557930804945
1713,558.6517577401206,0.8079557930804945
1714,558.6517577401206,0.8079557930804945
1715,558.6517577401206,0.8079557930804945
1716,558.6517577401206,0.8079557930804945
1717,561.6856454008862,0.6398923644408816
1718,561.6856454008862,0.6398923644408816
1719,561.6856454008862,0.6398923644408816
1720,561.6856454008862,0.6398923644408816
1721,561.6856454008862,0.6398923644408816
1722,561.6856454008862,0.6398923644408816
1723,556.4823208320353,0.6564724105507644
1724,556.4823208320353,0.6564724105507644
1725,556.4823208320353,0.6564724105507644
1726,556.4823208320353,0.6564724105507644
1727,556.4823208320353,0.6564724105507644
1728,556.4823208320353,0.6564724105507644
1729,526.6992792806298,0.6686919681858181
1730,526.6992792806298,0.6686919681858181
1731,526.6992792806298,0.6686919681858181
1732,526.6992792806298,0.6686919681858181
1733,526.6992792806298,0.6686919681858181
1734,526.6992792806298,0.6686919681858181
1735,526.582901009141,0.6701521682936362
1736,526.582901009141,0.6701521682936362
1737,526.582901009141,0.6701521682936362
1738,526.582901009141,0.6701521682936362
1739,526.582901009141,0.6701521682936362
1740,526.582901009141,0.6701521682936362
1741,589.5566077088821,0.6774123368960847
1742,589.5566077088821,0.6774123368960847
1743,589.5566077088821,0.6774123368960847
1744,589.5566077088821,0.6774123368960847
1745,589.5566077088821,0.6774123368960847
1747,588.0262637166882,0.5115638089221137
1748,588.0262637166882,0.5115638089221137
1749,588.0262637166882,0.5115638089221137
1750,588.0262637166882,0.5115638089221137
1751,588.0262637166882,0.5115638089221137
1753,604.2977310519626,0.6790278251544434
1754,604.2977310519626,0.6790278251544434
1755,604.2977310519626,0.6790278251544434
1756,604.2977310519626,0.6790278251544434
1757,604.2977310519626,0.6790278251544434
1759,566.0230872252059,0.7399779169198405
1760,566.0230872252059,0.7399779169198405
1761,566.0230872252059,0.7399779169198405
1762,566.0230872252059,0.7399779169198405
1763,566.0230872252059,0.7399779169198405
1765,580.0866661467535,0.7376544234394424
1766,580.0866661467535,0.7376544234394424
1767,580.0866661467535,0.7376544234394424
1768,580.0866661467535,0.7376544234394424
1769,580.0866661467535,0.7376544234394424
1771,560.1336358594284,0.6556791199706862
1772,560.1336358594284,0.6556791199706862
1773,560.1336358594284,0.6556791199706862
1774,560.1336358594284,0.6556791199706862
1775,560.1336358594284,0.6556791199706862
1777,578.7827280889626,0.6087689747315972
1778,578.7827280889626,0.6087689747315972
1779,578.7827280889626,0.6087689747315972
1780,578.7827280889626,0.6087689747315972
1781,578.7827280889626,0.6087689747315972
1783,579.7926506614826,0.6025198417530377
1784,579.7926506614826,0.6025198417530377
1785,579.7926506614826,0.6025198417530377
1786,579.7926506614826,0.6025198417530377
1787,579.7926506614826,0.6025198417530377
1789,523.2658047155169,0.49422490513589207
1790,523.2658047155169,0.49422490513589207
1791,523.2658047155169,0.49422490513589207
1792,523.2658047155169,0.49422490513589207
1793,523.2658047155169,0.49422490513589207
1795,526.09727174582,0.5006578289752722
1796,526.09727174582,0.5006578289752722
1797,526.09727174582,0.5006578289752722
1798,526.09727174582,0.5006578289752722
1799,526.09727174582,0.5006578289752722
1804,677.3065138227712,0.8394792142784675
1805,654.4502099819877,0.77056740882182
1806,676.4219785371133,0.8692771520426522
1807,677.3065138227712,0.8394792142784675
1808,654.4502099819877,0.77056740882182
1809,676.4219785371133,0.8692771520426522
1835,817.5758747821417,0.985924715257551
1836,827.3677658632982,0.8968332238785841
1837,832.853552492902,0.9061883385540114
1838,878.2914287821906,0.992105453590864
1839,866.4106489302942,0.982893952285934
1840,872.4184856895661,0.975660062081563
1841,783.3437197818616,0.9902265818971049
1842,838.7060088681279,1.007873574076053
1843,865.482517808663,0.982190235131013
1844,791.8955582788285,0.783171571518511
1845,749.1700019265526,0.997360159114735
1846,817.5758747821417,0.985924715257551
1847,817.5758747821417,0.985924715257551
1848,817.5758747821417,0.985924715257551
1849,817.5758747821417,0.985924715257551
1850,817.5758747821417,0.985924715257551
1851,817.5758747821417,0.985924715257551
1852,827.3677658632982,0.8968332238785841
1853,827.3677658632982,0.8968332238785841
1854,827.3677658632982,0.8968332238785841
1855,827.3677658632982,0.8968332238785841
1856,827.3677658632982,0.8968332238785841
1857,827.3677658632982,0.8968332238785841
1858,832.853552492902,0.9061883385540114
