Tag,PTR_emission,EI_plqy
237,3.28082565925758e-06,5.879433729063632e-05
238,3.635815925551178e-06,6.015673554693847e-05
239,2.9502419459648266e-06,6.64766310383831e-05
240,3.943378685922205e-06,8.61490949769563e-05
241,2.406328966531035e-06,7.405231734776755e-05
242,2.2082959083569165e-06,6.828989472502857e-05
243,3.28082565925758e-06,5.879433729063632e-05
244,3.635815925551178e-06,6.015673554693847e-05
245,2.9502419459648266e-06,6.64766310383831e-05
246,3.943378685922205e-06,8.61490949769563e-05
247,2.406328966531035e-06,7.405231734776755e-05
248,2.2082959083569165e-06,6.828989472502857e-05
249,3.28082565925758e-06,5.879433729063632e-05
250,3.635815925551178e-06,6.015673554693847e-05
251,2.9502419459648266e-06,6.64766310383831e-05
252,3.943378685922205e-06,8.61490949769563e-05
253,2.406328966531035e-06,7.405231734776755e-05
254,2.2082959083569165e-06,6.828989472502857e-05
255,3.28082565925758e-06,5.879433729063632e-05
256,3.943378685922205e-06,8.61490949769563e-05
257,2.406328966531035e-06,7.405231734776755e-05
258,2.2082959083569165e-06,6.828989472502857e-05
259,3.28082565925758e-06,5.879433729063632e-05
260,3.635815925551178e-06,6.015673554693847e-05
261,2.9502419459648266e-06,6.64766310383831e-05
262,3.943378685922205e-06,8.61490949769563e-05
263,2.406328966531035e-06,7.405231734776755e-05
264,2.2082959083569165e-06,6.828989472502857e-05
265,3.28082565925758e-06,5.879433729063632e-05
266,2.2082959083569165e-06,6.828989472502857e-05
267,3.635815925551178e-06,6.015673554693847e-05
268,2.9502419459648266e-06,6.64766310383831e-05
269,3.943378685922205e-06,8.61490949769563e-05
270,2.406328966531035e-06,7.405231734776755e-05
271,2.2082959083569165e-06,6.828989472502857e-05
272,3.28082565925758e-06,5.879433729063632e-05
273,3.943378685922205e-06,8.61490949769563e-05
274,2.406328966531035e-06,7.405231734776755e-05
275,2.2082959083569165e-06,6.828989472502857e-05
276,3.28082565925758e-06,5.879433729063632e-05
277,0.5363977535488371,0.001899601076561036
278,0.5363977535488371,0.001899601076561036
279,0.5363977535488371,0.001899601076561036
280,0.5363977535488371,0.001899601076561036
281,0.5363977535488371,0.001899601076561036
282,0.5363977535488371,0.001899601076561036
283,0.5363977535488371,0.001899601076561036
284,0.5363977535488371,0.001899601076561036
285,0.5363977535488371,0.001899601076561036
286,0.5363977535488371,0.001899601076561036
287,0.5363977535488371,0.001899601076561036
288,0.5363977535488371,0.001899601076561036
289,0.5363977535488371,0.001899601076561036
290,0.5363977535488371,0.001899601076561036
291,0.5363977535488371,0.001899601076561036
292,0.5363977535488371,0.001899601076561036
293,0.5363977535488371,0.001899601076561036
294,0.5363977535488371,0.001899601076561036
295,2.049015750649197e-05,9.039047919228403e-05
296,2.049015750649197e-05,9.039047919228403e-05
297,2.049015750649197e-05,9.039047919228403e-05
298,2.049015750649197e-05,9.039047919228403e-05
299,2.049015750649197e-05,9.039047919228403e-05
300,2.049015750649197e-05,9.039047919228403e-05
301,2.049015750649197e-05,9.039047919228403e-05
302,2.049015750649197e-05,9.039047919228403e-05
303,2.049015750649197e-05,9.039047919228403e-05
304,0.0038505510618855876,0.0006631867357494593
305,0.0038505510618855876,0.0006631867357494593
306,0.0038505510618855876,0.0006631867357494593
307,0.0038505510618855876,0.0006631867357494593
308,0.0038505510618855876,0.0006631867357494593
315,7.163147804911674e-07,2.7276331566253743e-05
316,7.163147804911674e-07,2.7276331566253743e-05
317,7.163147804911674e-07,2.7276331566253743e-05
318,7.163147804911674e-07,2.7276331566253743e-05
319,9.016879599643701e-07,2.057544293944673e-05
320,9.016879599643701e-07,2.057544293944673e-05
321,9.016879599643701e-07,2.057544293944673e-05
322,9.016879599643701e-07,2.057544293944673e-05
323,4.3319783193940253e-07,2.0166385782363692e-05
324,4.3319783193940253e-07,2.0166385782363692e-05
325,4.3319783193940253e-07,2.0166385782363692e-05
326,7.163147804911674e-07,2.7276331566253743e-05
327,9.016879599643701e-07,2.057544293944673e-05
328,4.3319783193940253e-07,2.0166385782363692e-05
329,0.0007798619943865104,0.00013606781368349203
330,0.08158443148188255,0.0008366008052138833
331,0.08158443148188255,0.0008366008052138833
332,0.08158443148188255,0.0008366008052138833
333,0.08158443148188255,0.0008366008052138833
334,0.08158443148188255,0.0008366008052138833
335,0.08158443148188255,0.0008366008052138833
336,0.08158443148188255,0.0008366008052138833
337,0.08158443148188255,0.0008366008052138833
338,0.08158443148188255,0.0008366008052138833
339,0.08158443148188255,0.0008366008052138833
340,0.08158443148188255,0.0008366008052138833
341,0.08158443148188255,0.0008366008052138833
342,0.08158443148188255,0.0008366008052138833
343,0.08158443148188255,0.0008366008052138833
344,0.08158443148188255,0.0008366008052138833
345,0.08158443148188255,0.0008366008052138833
346,0.08158443148188255,0.0008366008052138833
347,0.08158443148188255,0.0008366008052138833
359,0.2628705164582128,6.874075691210073e-07
360,0.2628705164582128,6.874075691210073e-07
366,0.3013830319661006,0.00018039091009636752
368,0.3013830319661006,0.00018039091009636752
373,0.46070892243279526,1.4687422835826753e-05
374,0.46070892243279526,1.4687422835826753e-05
375,0.46070892243279526,1.4687422835826753e-05
379,0.774566593334622,1.5414221171016972e-06
380,0.774566593334622,1.5414221171016972e-06
381,0.774566593334622,1.5414221171016972e-06
382,0.774566593334622,1.5414221171016972e-06
455,0.038643824887539924,5.8698472709269446e-05
456,0.00010638733496837194,8.623861872962329e-05
457,0.006134869582371971,0.00023503049258898718
458,0.004511385613958585,0.0004863772200368742
459,0.002575742307871609,0.0003207565403785238
460,0.00025642933427716397,0.0005826082164503256
508,0.03888935014727435,0.0010761750105728668
511,0.0006149626174575262,9.650215763866194e-05
516,0.0006149626174575262,9.650215763866194e-05
521,0.0006149626174575262,9.650215763866194e-05
526,0.0006149626174575262,9.650215763866194e-05
543,0.0009428624923459861,7.333529324472386e-05
544,0.0009428624923459861,7.333529324472386e-05
545,0.0009428624923459861,7.333529324472386e-05
547,0.000671590091465335,6.928351247031234e-05
548,0.000671590091465335,6.928351247031234e-05
561,4.81291673182227e-11,8.209060957457793e-06
562,0.0009756539362673067,0.00023987261299041095
563,0.0001553879103548539,0.00020496140460051328
564,0.0016175012244640241,0.0004896383442076352
565,2.162697327889873e-07,0.00015461208473320043
566,5.0854955699342064e-05,5.268881228040023e-05
567,9.089955762398017e-05,0.00015370007612074263
568,0.000671590091465335,6.928351247031234e-05
569,0.0012134475476989204,0.0004409535041554882
570,1.2237244317869767e-07,4.035965690766239e-05
571,0.002290858487426606,0.0007953481494036244
572,0.018372865734397448,0.0005812509727759546
573,0.052565299424313094,0.000448308747355079
574,0.002350377682864835,0.0007594702108124143
575,0.01675917176126618,0.0005954705670062422
576,0.05096560494052382,0.0004756762789808978
577,0.0002106031213927606,2.2073866627274666e-05
578,0.0005216968105886677,4.8409808096647015e-05
579,0.0015689547468997755,7.972851056362344e-05
580,0.002350377682864835,0.0007594702108124143
581,0.002350377682864835,0.0007594702108124143
582,0.002350377682864835,0.0007594702108124143
583,0.002350377682864835,0.0007594702108124143
584,0.002350377682864835,0.0007594702108124143
585,0.019865430737846523,6.489902205406147e-05
586,0.019865430737846523,6.489902205406147e-05
587,0.019865430737846523,6.489902205406147e-05
654,0.7122008176565439,0.0044485003236373645
655,0.7122008176565439,0.0044485003236373645
656,0.7122008176565439,0.0044485003236373645
657,0.7122008176565439,0.0044485003236373645
658,0.7122008176565439,0.0044485003236373645
659,0.7122008176565439,0.0044485003236373645
660,0.7122008176565439,0.0044485003236373645
661,0.7122008176565439,0.0044485003236373645
662,0.02147374589827511,0.0005337787918915015
663,0.02147374589827511,0.0005337787918915015
665,0.02147374589827511,0.0005337787918915015
666,0.02147374589827511,0.0005337787918915015
667,0.02147374589827511,0.0005337787918915015
668,0.02147374589827511,0.0005337787918915015
669,0.02147374589827511,0.0005337787918915015
670,0.013045516368818677,0.0007315028175883583
672,0.013045516368818677,0.0007315028175883583
673,0.013045516368818677,0.0007315028175883583
674,0.013045516368818677,0.0007315028175883583
675,0.013045516368818677,0.0007315028175883583
676,0.013045516368818677,0.0007315028175883583
677,0.013045516368818677,0.0007315028175883583
678,0.22925488815347372,0.00025617987962168803
679,0.22925488815347372,0.00025617987962168803
681,0.22925488815347372,0.00025617987962168803
682,0.22925488815347372,0.00025617987962168803
683,0.22925488815347372,0.00025617987962168803
684,0.22925488815347372,0.00025617987962168803
685,0.22925488815347372,0.00025617987962168803
686,0.048833759902463525,3.5600820947251366e-05
687,0.048833759902463525,3.5600820947251366e-05
688,0.048833759902463525,3.5600820947251366e-05
689,0.048833759902463525,3.5600820947251366e-05
690,0.048833759902463525,3.5600820947251366e-05
691,0.048833759902463525,3.5600820947251366e-05
692,0.048833759902463525,3.5600820947251366e-05
693,0.048833759902463525,3.5600820947251366e-05
694,0.048833759902463525,3.5600820947251366e-05
695,0.048833759902463525,3.5600820947251366e-05
696,0.7777798712903404,0.0022638394602972085
697,0.7777798712903404,0.0022638394602972085
698,0.7777798712903404,0.0022638394602972085
699,0.7777798712903404,0.0022638394602972085
700,0.7777798712903404,0.0022638394602972085
701,0.7777798712903404,0.0022638394602972085
702,0.7777798712903404,0.0022638394602972085
703,0.7777798712903404,0.0022638394602972085
704,0.7777798712903404,0.0022638394602972085
705,0.7777798712903404,0.0022638394602972085
706,0.5721809195325775,0.0021672519253373834
707,0.5721809195325775,0.0021672519253373834
708,0.5721809195325775,0.0021672519253373834
709,0.5721809195325775,0.0021672519253373834
710,0.5721809195325775,0.0021672519253373834
711,0.5721809195325775,0.0021672519253373834
712,0.5721809195325775,0.0021672519253373834
713,0.5721809195325775,0.0021672519253373834
714,0.5721809195325775,0.0021672519253373834
715,0.5721809195325775,0.0021672519253373834
716,0.24549263483155448,0.002739889667365743
717,0.24549263483155448,0.002739889667365743
718,0.24549263483155448,0.002739889667365743
719,0.24549263483155448,0.002739889667365743
720,0.24549263483155448,0.002739889667365743
721,0.24549263483155448,0.002739889667365743
722,0.24549263483155448,0.002739889667365743
723,0.24549263483155448,0.002739889667365743
724,0.24549263483155448,0.002739889667365743
725,0.24549263483155448,0.002739889667365743
726,0.24549263483155448,0.002739889667365743
727,0.24549263483155448,0.002739889667365743
728,0.24549263483155448,0.002739889667365743
729,0.24549263483155448,0.002739889667365743
744,0.013149805117515068,0.0014206877148546185
745,0.013149805117515068,0.0014206877148546185
746,0.013149805117515068,0.0014206877148546185
747,0.013149805117515068,0.0014206877148546185
748,0.013149805117515068,0.0014206877148546185
749,0.014105927038656874,0.003497806122908634
750,0.014105927038656874,0.003497806122908634
751,0.014105927038656874,0.003497806122908634
752,0.014105927038656874,0.003497806122908634
753,0.014105927038656874,0.003497806122908634
760,0.0405030846953881,0.0034180754505090186
777,0.8040678263474096,2.811582744852546e-08
908,8.902525490039892e-05,0.0006719512607062973
909,0.0004593849057552557,0.0008676271290841706
986,0.007261211268061563,8.24162642092107e-05
987,0.007261211268061563,8.24162642092107e-05
989,0.007261211268061563,8.24162642092107e-05
990,0.007261211268061563,8.24162642092107e-05
991,0.007261211268061563,8.24162642092107e-05
1027,0.5906266061935742,0.0003983904633748526
1028,0.5906266061935742,0.0003983904633748526
1057,0.0009211356034534157,0.0006807223339715543
1072,1.6627364163745995e-05,0.0005703474795938687
1073,1.6627364163745995e-05,0.0005703474795938687
1074,1.6627364163745995e-05,0.0005703474795938687
1075,1.6627364163745995e-05,0.0005703474795938687
1076,1.6627364163745995e-05,0.0005703474795938687
1077,1.6627364163745995e-05,0.0005703474795938687
1078,1.6627364163745995e-05,0.0005703474795938687
1079,1.6627364163745995e-05,0.0005703474795938687
1090,2.647468824223953e-05,1.3730802158832338e-06
1175,0.06490170541947948,0.0065458496943023685
1193,0.05960782390458841,0.0001174059902123094
1196,0.04612417447472239,0.00012558200419920235
1197,0.04755139888308535,0.00012043911162022149
1200,0.062226704357598916,0.0001506271470865918
1203,0.06349786224657195,0.00019677256970864225
1232,0.03204892645422586,4.415803485133469e-05
1233,0.03204892645422586,4.415803485133469e-05
1234,0.033427817135012194,4.893719612076382e-05
1235,0.033427817135012194,4.893719612076382e-05
1236,0.0335965259623483,4.90515573088636e-05
1237,0.0335965259623483,4.90515573088636e-05
1238,0.0459163004768367,0.00014716797892695764
1239,0.0459163004768367,0.00014716797892695764
1240,0.12015377094115509,0.0003195572066238654
1241,0.12015377094115509,0.0003195572066238654
1242,0.047009569506409554,0.00016346922238877825
1243,0.047009569506409554,0.00016346922238877825
1244,0.021578849517103427,6.37335463420474e-05
1245,0.021578849517103427,6.37335463420474e-05
1246,0.01788347570441695,7.342975129415749e-05
1247,0.01788347570441695,7.342975129415749e-05
1248,0.021089403013812125,0.00014191021507016814
1249,0.021089403013812125,0.00014191021507016814
1250,0.05767734899674881,0.00011151557414645495
1251,0.05767734899674881,0.00011151557414645495
1252,0.05102349003201201,5.78560518315407e-05
1253,0.05102349003201201,5.78560518315407e-05
1260,0.11418771668338912,1.2378111889727934e-06
1262,0.025405297805808025,0.002576437289711065
1263,0.025405297805808025,0.002576437289711065
1264,0.025405297805808025,0.002576437289711065
1295,0.0001765001727911386,0.00250055266646005
1296,0.015966565770449193,0.0017330828258336553
1297,2.544638399992749e-07,0.01767443315212669
1298,0.004572102242661025,0.002858437432311565
1300,0.01885246216533243,0.00048003369123710265
1301,0.01885246216533243,0.00048003369123710265
1302,0.01885246216533243,0.00048003369123710265
1361,0.4369744352210756,0.0017995480935765647
1362,0.3869125799991776,0.0019542428149763764
1363,0.3863530610257001,0.002684355124832564
1364,0.3602387461411537,0.0019078013299306858
1365,0.3684706686294694,0.0020965462195095003
1366,0.38286582668509495,0.0019903896497672005
1367,0.39214856145052823,0.0021493040939306145
1368,0.36478701375138434,0.0019164712687850406
1369,0.4369744352210756,0.0017995480935765647
1370,0.3869125799991776,0.0019542428149763764
1371,0.3863530610257001,0.002684355124832564
1372,0.3602387461411537,0.0019078013299306858
1373,0.3684706686294694,0.0020965462195095003
1374,0.38286582668509495,0.0019903896497672005
1375,0.39214856145052823,0.0021493040939306145
1376,0.36478701375138434,0.0019164712687850406
1377,0.4369744352210756,0.0017995480935765647
1378,0.3869125799991776,0.0019542428149763764
1379,0.3863530610257001,0.002684355124832564
1380,0.3602387461411537,0.0019078013299306858
1381,0.3684706686294694,0.0020965462195095003
1382,0.38286582668509495,0.0019903896497672005
1383,0.39214856145052823,0.0021493040939306145
1384,0.36478701375138434,0.0019164712687850406
1385,0.4369744352210756,0.0017995480935765647
1386,0.3869125799991776,0.0019542428149763764
1387,0.3863530610257001,0.002684355124832564
1388,0.3602387461411537,0.0019078013299306858
1389,0.3684706686294694,0.0020965462195095003
1390,0.38286582668509495,0.0019903896497672005
1391,0.39214856145052823,0.0021493040939306145
1392,0.36478701375138434,0.0019164712687850406
1393,0.4369744352210756,0.0017995480935765647
1394,0.3869125799991776,0.0019542428149763764
1395,0.3863530610257001,0.002684355124832564
1396,0.3602387461411537,0.0019078013299306858
1397,0.3684706686294694,0.0020965462195095003
1398,0.38286582668509495,0.0019903896497672005
1399,0.39214856145052823,0.0021493040939306145
1400,0.36478701375138434,0.0019164712687850406
1401,0.4369744352210756,0.0017995480935765647
1402,0.3869125799991776,0.0019542428149763764
1403,0.3863530610257001,0.002684355124832564
1404,0.3602387461411537,0.0019078013299306858
1405,0.3684706686294694,0.0020965462195095003
1406,0.38286582668509495,0.0019903896497672005
1407,0.39214856145052823,0.0021493040939306145
1408,0.36478701375138434,0.0019164712687850406
1417,0.4369744352210756,0.0017995480935765647
1418,0.3869125799991776,0.0019542428149763764
1419,0.3863530610257001,0.002684355124832564
1420,0.3602387461411537,0.0019078013299306858
1421,0.3684706686294694,0.0020965462195095003
1422,0.38286582668509495,0.0019903896497672005
1423,0.39214856145052823,0.0021493040939306145
1424,0.36478701375138434,0.0019164712687850406
1425,0.007181120955721765,0.00021272770731542
1426,0.007181120955721765,0.00021272770731542
1427,0.007181120955721765,0.00021272770731542
1428,0.007181120955721765,0.00021272770731542
1429,0.007181120955721765,0.00021272770731542
1430,0.007181120955721765,0.00021272770731542
1431,0.013619903316313908,2.5561612481259186e-05
1432,0.013619903316313908,2.5561612481259186e-05
1433,0.013619903316313908,2.5561612481259186e-05
1434,0.013619903316313908,2.5561612481259186e-05
1488,0.02900518170833255,3.073098916326852e-05
1497,0.04725064258745959,2.9600580329586267e-05
1528,0.0673091578008499,4.612359706602305e-05
1532,0.0855462075109128,0.00019377093761964166
1537,0.0427274928407434,0.00030915078973248753
1538,0.0427274928407434,0.00030915078973248753
1582,0.00027290385059852706,0.00016251080472123392
1605,5.262564340968723e-07,0.013110958938727425
1606,5.262564340968723e-07,0.013110958938727425
1607,5.262564340968723e-07,0.013110958938727425
1608,5.262564340968723e-07,0.013110958938727425
1614,0.003784102764373576,0.0006340165222957451
1615,0.003784102764373576,0.0006340165222957451
1616,0.003784102764373576,0.0006340165222957451
1617,0.003784102764373576,0.0006340165222957451
1629,1.5313173153175264e-05,7.648505248776083e-05
1630,0.0003398795524273135,0.0002768726221131154
1631,0.0004665684294534733,4.1342182294811284e-05
1632,0.00017466483910499875,2.3876427736865824e-05
1633,0.00021581294882688784,1.2696205758595412e-05
1634,0.007937901170936734,0.0005406627037491717
1635,0.00022554695194576535,0.0009875258161155054
1636,0.008015296109931791,0.0013769560706647765
1637,0.0027907722666254964,0.00014874027671973812
1638,0.00011487142028454578,3.506691827027879e-06
1639,0.006622509776855634,1.0882030417203514e-05
1640,1.5313173153175264e-05,7.648505248776083e-05
1641,0.0003398795524273135,0.0002768726221131154
1642,0.0004665684294534733,4.1342182294811284e-05
1643,0.00021581294882688784,1.2696205758595412e-05
1644,0.007937901170936734,0.0005406627037491717
1645,0.00022554695194576535,0.0009875258161155054
1646,0.008015296109931791,0.0013769560706647765
1647,0.0027907722666254964,0.00014874027671973812
1648,0.00011487142028454578,3.506691827027879e-06
1649,0.006622509776855634,1.0882030417203514e-05
1650,1.5313173153175264e-05,7.648505248776083e-05
1651,0.0003398795524273135,0.0002768726221131154
1652,0.0004665684294534733,4.1342182294811284e-05
1653,0.00017466483910499875,2.3876427736865824e-05
1654,0.00021581294882688784,1.2696205758595412e-05
1655,0.007937901170936734,0.0005406627037491717
1656,0.00022554695194576535,0.0009875258161155054
1657,0.008015296109931791,0.0013769560706647765
1658,0.0027907722666254964,0.00014874027671973812
1659,0.00011487142028454578,3.506691827027879e-06
1660,0.006622509776855634,1.0882030417203514e-05
1661,1.5313173153175264e-05,7.648505248776083e-05
1662,0.0003398795524273135,0.0002768726221131154
1663,0.0004665684294534733,4.1342182294811284e-05
1664,0.00017466483910499875,2.3876427736865824e-05
1665,0.00021581294882688784,1.2696205758595412e-05
1666,0.007937901170936734,0.0005406627037491717
1667,0.00022554695194576535,0.0009875258161155054
1668,0.008015296109931791,0.0013769560706647765
1669,0.0027907722666254964,0.00014874027671973812
1670,0.00011487142028454578,3.506691827027879e-06
1671,0.006622509776855634,1.0882030417203514e-05
1687,0.0022417310491278375,0.000387945760749968
1688,0.0022417310491278375,0.000387945760749968
1689,0.0022417310491278375,0.000387945760749968
1690,0.0022417310491278375,0.000387945760749968
1691,0.0022417310491278375,0.000387945760749968
1692,0.0022417310491278375,0.000387945760749968
1693,0.00415661526604616,0.000286356919565022
1694,0.00415661526604616,0.000286356919565022
1695,0.00415661526604616,0.000286356919565022
1696,0.00415661526604616,0.000286356919565022
1697,0.00415661526604616,0.000286356919565022
1698,0.00415661526604616,0.000286356919565022
1699,0.002938259565256507,0.0003463215447364462
1700,0.002938259565256507,0.0003463215447364462
1701,0.002938259565256507,0.0003463215447364462
1702,0.002938259565256507,0.0003463215447364462
1703,0.002938259565256507,0.0003463215447364462
1704,0.002938259565256507,0.0003463215447364462
1705,0.0029936281728594194,0.0004151291094442065
1706,0.0029936281728594194,0.0004151291094442065
1707,0.0029936281728594194,0.0004151291094442065
1708,0.0029936281728594194,0.0004151291094442065
1709,0.0029936281728594194,0.0004151291094442065
1710,0.0029936281728594194,0.0004151291094442065
1711,0.004171687998353102,0.00035532132072956966
1712,0.004171687998353102,0.00035532132072956966
1713,0.004171687998353102,0.00035532132072956966
1714,0.004171687998353102,0.00035532132072956966
1715,0.004171687998353102,0.00035532132072956966
1716,0.004171687998353102,0.00035532132072956966
1717,0.0033754562113663678,2.9180553098289135e-05
1718,0.0033754562113663678,2.9180553098289135e-05
1719,0.0033754562113663678,2.9180553098289135e-05
1720,0.0033754562113663678,2.9180553098289135e-05
