Tag,acquisition_score
1203,1.249463752526334e-05
1232,1.4152176113135676e-06
1233,1.4152176113135676e-06
1234,1.6358636430251211e-06
1235,1.6358636430251211e-06
1236,1.6479619186208513e-06
1237,1.6479619186208513e-06
1238,6.757409140978959e-06
1239,6.757409140978959e-06
1240,3.839600340727929e-05
1241,3.839600340727929e-05
1242,7.684617772043993e-06
1243,7.684617772043993e-06
1244,1.3752966057063785e-06
1245,1.3752966057063785e-06
1246,1.3131791732504447e-06
1247,1.3131791732504447e-06
1248,2.9928017173915305e-06
1249,2.9928017173915305e-06
1250,6.4319226886179016e-06
1251,6.4319226886179016e-06
1252,2.952017683918187e-06
1253,2.952017683918187e-06
1260,1.4134283335395437e-07
1262,6.54551566230985e-05
1263,6.54551566230985e-05
1264,6.54551566230985e-05
1295,4.413479777035412e-07
1296,2.7671380924309e-05
1297,4.497504129700646e-09
1298,1.3069068194777927e-05
1300,9.049817002132347e-06
1301,9.049817002132347e-06
1302,9.049817002132347e-06
1361,0.0007863565118437826
1362,0.0007561211294873653
1363,0.0010371088193590863
1364,0.0006872639589806558
1365,0.0007725157873152519
1366,0.0007620521786835758
1367,0.0008428465085546214
1368,0.0006991038310804216
1369,0.0007863565118437826
1370,0.0007561211294873653
1371,0.0010371088193590863
1372,0.0006872639589806558
1373,0.0007725157873152519
1374,0.0007620521786835758
1375,0.0008428465085546214
1376,0.0006991038310804216
1377,0.0007863565118437826
1378,0.0007561211294873653
1379,0.0010371088193590863
1380,0.0006872639589806558
1381,0.0007725157873152519
1382,0.0007620521786835758
1383,0.0008428465085546214
1384,0.0006991038310804216
1385,0.0007863565118437826
1386,0.0007561211294873653
1387,0.0010371088193590863
1388,0.0006872639589806558
1389,0.0007725157873152519
1390,0.0007620521786835758
1391,0.0008428465085546214
1392,0.0006991038310804216
1393,0.0007863565118437826
1394,0.0007561211294873653
1395,0.0010371088193590863
1396,0.0006872639589806558
1397,0.0007725157873152519
1398,0.0007620521786835758
1399,0.0008428465085546214
1400,0.0006991038310804216
1401,0.0007863565118437826
1402,0.0007561211294873653
1403,0.0010371088193590863
1404,0.0006872639589806558
1405,0.0007725157873152519
1406,0.0007620521786835758
1407,0.0008428465085546214
1408,0.0006991038310804216
1417,0.0007863565118437826
1418,0.0007561211294873653
1419,0.0010371088193590863
1420,0.0006872639589806558
1421,0.0007725157873152519
1422,0.0007620521786835758
1423,0.0008428465085546214
1424,0.0006991038310804216
1425,1.5276233968654089e-06
1426,1.5276233968654089e-06
1427,1.5276233968654089e-06
1428,1.5276233968654089e-06
1429,1.5276233968654089e-06
1430,1.5276233968654089e-06
1431,3.4814669060383297e-07
1432,3.4814669060383297e-07
1433,3.4814669060383297e-07
1434,3.4814669060383297e-07
1488,8.913579247574018e-07
1497,1.3986464415346676e-06
1528,3.104540473259763e-06
1532,1.6576368839194005e-05
1537,1.3209238155005028e-05
1538,1.3209238155005028e-05
1582,4.4349824372290026e-08
1605,6.8997264986852074e-09
1606,6.8997264986852074e-09
1607,6.8997264986852074e-09
1608,6.8997264986852074e-09
1614,2.39918367467785e-06
1615,2.39918367467785e-06
1616,2.39918367467785e-06
1617,2.39918367467785e-06
1629,1.17122885237478e-09
1630,9.410334288318237e-08
1631,1.928895706346929e-08
1632,4.170372409061798e-09
1633,2.7400056036753903e-09
1634,4.29172710917237e-06
1635,2.2273343779260662e-07
1636,1.1036710636746347e-05
1637,4.151002391996471e-07
1638,4.028186706709012e-10
1639,7.206635282997067e-08
1640,1.17122885237478e-09
1641,9.410334288318237e-08
1642,1.928895706346929e-08
1643,2.7400056036753903e-09
1644,4.29172710917237e-06
1645,2.2273343779260662e-07
1646,1.1036710636746347e-05
1647,4.151002391996471e-07
1648,4.028186706709012e-10
1649,7.206635282997067e-08
1650,1.17122885237478e-09
1651,9.410334288318237e-08
1652,1.928895706346929e-08
1653,4.170372409061798e-09
1654,2.7400056036753903e-09
1655,4.29172710917237e-06
1656,2.2273343779260662e-07
1657,1.1036710636746347e-05
1658,4.151002391996471e-07
1659,4.028186706709012e-10
1660,7.206635282997067e-08
1661,1.17122885237478e-09
1662,9.410334288318237e-08
1663,1.928895706346929e-08
1664,4.170372409061798e-09
1665,2.7400056036753903e-09
1666,4.29172710917237e-06
1667,2.2273343779260662e-07
1668,1.1036710636746347e-05
1669,4.151002391996471e-07
1670,4.028186706709012e-10
1671,7.206635282997067e-08
1687,8.696700572507228e-07
1688,8.696700572507228e-07
1689,8.696700572507228e-07
1690,8.696700572507228e-07
1691,8.696700572507228e-07
1692,8.696700572507228e-07
1693,1.1902755434019226e-06
1694,1.1902755434019226e-06
1695,1.1902755434019226e-06
1696,1.1902755434019226e-06
1697,1.1902755434019226e-06
1698,1.1902755434019226e-06
1699,1.0175825914762723e-06
1700,1.0175825914762723e-06
1701,1.0175825914762723e-06
1702,1.0175825914762723e-06
1703,1.0175825914762723e-06
1704,1.0175825914762723e-06
1705,1.2427421974062178e-06
1706,1.2427421974062178e-06
1707,1.2427421974062178e-06
1708,1.2427421974062178e-06
1709,1.2427421974062178e-06
1710,1.2427421974062178e-06
1711,1.482289689246519e-06
1712,1.482289689246519e-06
1713,1.482289689246519e-06
1714,1.482289689246519e-06
1715,1.482289689246519e-06
1716,1.482289689246519e-06
1717,9.849767920672617e-08
1718,9.849767920672617e-08
1719,9.849767920672617e-08
1720,9.849767920672617e-08
1721,9.849767920672617e-08
1722,9.849767920672617e-08
1723,8.972753973917696e-08
1724,8.972753973917696e-08
1725,8.972753973917696e-08
1726,8.972753973917696e-08
1727,8.972753973917696e-08
1728,8.972753973917696e-08
1729,1.5823342397824596e-08
1730,1.5823342397824596e-08
1731,1.5823342397824596e-08
1732,1.5823342397824596e-08
1733,1.5823342397824596e-08
1734,1.5823342397824596e-08
1735,1.3481782925737865e-08
1736,1.3481782925737865e-08
1737,1.3481782925737865e-08
1738,1.3481782925737865e-08
1739,1.3481782925737865e-08
1740,1.3481782925737865e-08
1741,4.526184922527497e-07
1742,4.526184922527497e-07
1743,4.526184922527497e-07
1744,4.526184922527497e-07
1745,4.526184922527497e-07
1747,3.6916183646403085e-09
1748,3.6916183646403085e-09
1749,3.6916183646403085e-09
1750,3.6916183646403085e-09
1751,3.6916183646403085e-09
1753,9.58040746265392e-07
1754,9.58040746265392e-07
1755,9.58040746265392e-07
1756,9.58040746265392e-07
1757,9.58040746265392e-07
1759,6.586641009768014e-08
1760,6.586641009768014e-08
1761,6.586641009768014e-08
1762,6.586641009768014e-08
1763,6.586641009768014e-08
1765,7.758580536368609e-07
1766,7.758580536368609e-07
1767,7.758580536368609e-07
1768,7.758580536368609e-07
1769,7.758580536368609e-07
1771,8.234161885404217e-08
1772,8.234161885404217e-08
1773,8.234161885404217e-08
1774,8.234161885404217e-08
1775,8.234161885404217e-08
1777,1.1326162066478367e-07
1778,1.1326162066478367e-07
1779,1.1326162066478367e-07
1780,1.1326162066478367e-07
1781,1.1326162066478367e-07
1783,9.441807678277284e-08
1784,9.441807678277284e-08
1785,9.441807678277284e-08
1786,9.441807678277284e-08
1787,9.441807678277284e-08
1789,6.16108732039972e-12
1790,6.16108732039972e-12
1791,6.16108732039972e-12
1792,6.16108732039972e-12
1793,6.16108732039972e-12
1795,9.17828634104607e-12
1796,9.17828634104607e-12
1797,9.17828634104607e-12
1798,9.17828634104607e-12
1799,9.17828634104607e-12
1804,0.00010988769815227915
1805,1.649658646251532e-05
1806,0.00015421773945145453
1807,0.00010988769815227915
1808,1.649658646251532e-05
1809,0.00015421773945145453
1835,0.0018270152208613223
1836,0.000858777371753933
1837,0.0009622763060216019
1838,0.00227962825611163
1839,0.0020817593289530383
1840,0.0019507762561965973
1841,0.0010166616507505202
1842,0.002117533052128947
1843,0.0020668226206725783
1844,0.00022092220412706922
1845,0.0012565866087444171
1846,0.0018270152208613223
1847,0.0018270152208613223
1848,0.0018270152208613223
1849,0.0018270152208613223
1850,0.0018270152208613223
1851,0.0018270152208613223
1852,0.000858777371753933
1853,0.000858777371753933
1854,0.000858777371753933
1855,0.000858777371753933
1856,0.000858777371753933
1857,0.000858777371753933
1858,0.0009622763060216019
1859,0.0009622763060216019
1860,0.0009622763060216019
1861,0.0009622763060216019
1862,0.0009622763060216019
1863,0.0009622763060216019
1864,0.00227962825611163
1865,0.00227962825611163
1866,0.00227962825611163
1867,0.00227962825611163
1868,0.00227962825611163
1869,0.00227962825611163
1870,0.0020817593289530383
1871,0.0020817593289530383
1872,0.0020817593289530383
1873,0.0020817593289530383
1874,0.0020817593289530383
1875,0.0020817593289530383
1876,0.0019507762561965973
1877,0.0019507762561965973
1878,0.0019507762561965973
1879,0.0019507762561965973
1880,0.0019507762561965973
1881,0.0019507762561965973
1882,0.0010166616507505202
1883,0.0010166616507505202
1884,0.0010166616507505202
1885,0.0010166616507505202
1886,0.0010166616507505202
1887,0.0010166616507505202
1888,0.002117533052128947
1889,0.002117533052128947
1890,0.002117533052128947
1891,0.002117533052128947
1892,0.0020668226206725783
1893,0.0020668226206725783
1894,0.0020668226206725783
1895,0.0020668226206725783
1896,0.0020668226206725783
1897,0.0020668226206725783
1898,0.00022092220412706922
1965,1.3359435908645288e-15
1966,6.354867024580547e-10
1967,2.0251296578109086e-05
1968,1.2870473904223291e-05
1969,2.391370799026916e-07
1970,6.072468517938415e-08
1971,1.0611820909682614e-10
1972,5.875532565084014e-10
1979,0.0004031432412012364
1980,0.00017825299998303084
1981,0.00013897941217108934
1982,0.0012048362476813198
1983,0.0011865134966087413
1984,2.056960832272647e-07
1986,5.122976002634594e-05
1988,6.871145570811145e-05
1990,1.6545501946522194e-05
1992,0.0004329512291995904
1995,0.00017825299998303084
2114,6.718676456171297e-07
2115,6.718676456171297e-07
2117,6.718676456171297e-07
2118,6.718676456171297e-07
2119,6.718676456171297e-07
2120,6.718676456171297e-07
2121,6.718676456171297e-07
2122,6.718676456171297e-07
2123,4.236485856500524e-07
2124,4.236485856500524e-07
2126,4.236485856500524e-07
2127,4.236485856500524e-07
2128,4.236485856500524e-07
2129,4.236485856500524e-07
2130,4.236485856500524e-07
2131,4.236485856500524e-07
2132,6.410271291117859e-07
2133,7.211813072554407e-07
2134,2.6953502245856e-09
2135,1.1267607507740855e-09
2136,3.3063563353697087e-13
2137,1.1036800202751495e-08
2139,4.956768867511962e-07
2149,3.2338029020266287e-12
2227,1.6350185862382349e-06
2234,6.290271807411838e-07
2237,7.0237925264269476e-06
2244,2.8247237627828658e-05
2260,1.1458080771069847e-05
2261,1.1411243769823622e-05
2262,0.00011254478938271711
2263,2.0634583097346895e-05
2264,2.4816938656012137e-05
2265,0.00015063129049661974
2266,5.811763053568901e-05
2267,9.254985478519006e-07
2268,7.23815977790157e-07
2269,7.735811720598808e-05
2270,4.445864303006791e-05
2271,4.006912179753185e-05
2272,1.0520783622932545e-05
2273,0.0002453801217310772
2274,6.936235296107991e-05
2275,0.0005919256329883874
2276,0.002858624189260755
2277,3.88165447282429e-05
2278,3.972674382288391e-05
2279,9.99162997189812e-06
2280,7.60661749634781e-05
2281,1.1458080771069847e-05
2282,1.1411243769823622e-05
2283,0.00011254478938271711
2284,2.0634583097346895e-05
2285,2.4816938656012137e-05
2286,0.00015063129049661974
2287,5.811763053568901e-05
2288,9.254985478519006e-07
2289,7.23815977790157e-07
2290,7.735811720598808e-05
2291,4.445864303006791e-05
2292,4.006912179753185e-05
2293,1.0520783622932545e-05
2294,0.0002453801217310772
2295,6.936235296107991e-05
2296,0.0005919256329883874
2297,0.002858624189260755
2298,3.88165447282429e-05
2299,3.972674382288391e-05
2300,9.99162997189812e-06
2301,7.60661749634781e-05
2302,1.1458080771069847e-05
2303,1.1411243769823622e-05
2304,0.00011254478938271711
2305,2.0634583097346895e-05
2306,2.4816938656012137e-05
2307,0.00015063129049661974
2308,5.811763053568901e-05
2309,9.254985478519006e-07
2310,7.23815977790157e-07
2311,7.735811720598808e-05
2312,4.445864303006791e-05
2313,4.006912179753185e-05
2314,1.0520783622932545e-05
2315,0.0002453801217310772
2316,6.936235296107991e-05
2317,0.0005919256329883874
2318,0.002858624189260755
2319,3.88165447282429e-05
2320,3.972674382288391e-05
2321,9.99162997189812e-06
2322,7.60661749634781e-05
2323,1.1458080771069847e-05
2324,1.1411243769823622e-05
2325,0.00011254478938271711
2326,2.0634583097346895e-05
2327,2.4816938656012137e-05
2328,0.00015063129049661974
2329,5.811763053568901e-05
2330,9.254985478519006e-07
2331,7.23815977790157e-07
2332,7.735811720598808e-05
2333,4.445864303006791e-05
2334,4.006912179753185e-05
2335,1.0520783622932545e-05
2336,0.0002453801217310772
2337,6.936235296107991e-05
2338,0.0005919256329883874
2339,0.002858624189260755
2340,3.88165447282429e-05
2341,3.972674382288391e-05
2342,9.99162997189812e-06
2343,7.60661749634781e-05
2344,1.1458080771069847e-05
2345,1.1411243769823622e-05
2346,0.00011254478938271711
2347,2.0634583097346895e-05
2348,2.4816938656012137e-05
2349,0.00015063129049661974
2350,5.811763053568901e-05
2351,9.254985478519006e-07
2352,7.23815977790157e-07
2353,7.735811720598808e-05
2354,4.445864303006791e-05
2355,4.006912179753185e-05
2356,1.0520783622932545e-05
2357,0.0002453801217310772
2358,6.936235296107991e-05
2359,0.0005919256329883874
2360,0.002858624189260755
2361,3.88165447282429e-05
2362,3.972674382288391e-05
2363,9.99162997189812e-06
2364,7.60661749634781e-05
2365,1.1458080771069847e-05
2366,1.1411243769823622e-05
2367,0.00011254478938271711
2368,2.0634583097346895e-05
2369,2.4816938656012137e-05
2370,0.00015063129049661974
2371,5.811763053568901e-05
2372,9.254985478519006e-07
2373,7.23815977790157e-07
2374,7.735811720598808e-05
2375,4.445864303006791e-05
2376,4.006912179753185e-05
2377,1.0520783622932545e-05
2378,0.0002453801217310772
2379,6.936235296107991e-05
2380,0.0005919256329883874
2381,0.002858624189260755
2382,3.88165447282429e-05
2383,3.972674382288391e-05
2384,9.99162997189812e-06
2385,7.60661749634781e-05
2503,4.5175434053269054e-08
2504,1.3106603015517239e-11
2505,2.6481625473665426e-07
2506,1.7591801833270574e-09
2507,2.1940063778169325e-07
2508,9.970200572685668e-07
2509,6.5655478279084225e-06
2555,0.00013226466660587306
2556,0.00013226466660587306
2571,1.272248220846882e-12
2732,1.044096614379515e-06
2787,1.1196075425321163e-07
2788,1.1196075425321163e-07
2789,1.1196075425321163e-07
2790,1.1196075425321163e-07
2791,1.1196075425321163e-07
2792,1.1196075425321163e-07
2793,1.1196075425321163e-07
2794,1.1196075425321163e-07
2795,1.1196075425321163e-07
2796,1.1196075425321163e-07
2797,1.1196075425321163e-07
2798,1.1196075425321163e-07
2799,7.703343470288437e-05
2800,7.703343470288437e-05
2801,7.703343470288437e-05
2802,7.703343470288437e-05
2803,7.703343470288437e-05
2804,7.703343470288437e-05
2805,7.703343470288437e-05
2806,7.703343470288437e-05
2807,7.703343470288437e-05
2808,7.703343470288437e-05
2809,0.00010174802659446378
2810,0.00010174802659446378
2811,0.00010174802659446378
2812,0.00010174802659446378
2813,0.00010174802659446378
2814,0.00010174802659446378
2815,0.00010174802659446378
2816,0.00010174802659446378
2817,0.00010174802659446378
2818,0.00010174802659446378
2819,0.00010174802659446378
2820,0.00010174802659446378
2821,0.00010174802659446378
2822,0.00010174802659446378
2823,0.00010174802659446378
2824,0.00010174802659446378
2825,0.00010174802659446378
2826,0.00010174802659446378
2827,0.00010174802659446378
2828,0.00010174802659446378
2829,0.00010174802659446378
2830,0.00010174802659446378
2831,7.410606577702772e-05
2832,7.410606577702772e-05
2833,7.410606577702772e-05
2834,7.410606577702772e-05
2835,7.410606577702772e-05
2836,7.410606577702772e-05
2837,7.410606577702772e-05
2838,7.410606577702772e-05
2839,7.410606577702772e-05
2964,2.9251272495771074e-09
2970,7.976833625418088e-09
2976,1.594280262036077e-07
2979,4.36479808772707e-08
2982,3.669693966320103e-09
2984,2.976490410472202e-06
2985,2.976490410472202e-06
2992,8.59538248652164e-06
2993,8.59538248652164e-06
2994,8.59538248652164e-06
2995,8.59538248652164e-06
2996,8.59538248652164e-06
3042,6.015858628907637e-06
3182,0.0003886926945255545
3186,0.001989156856218417
3187,0.00074376566764713
3210,0.0006528101773339888
3215,8.98109283148807e-05
3216,0.00035453894603685806
3226,0.0005253962323790998
3252,0.0017409742744922852
3253,0.0017146353967295207
3254,0.001759598131364919
3274,0.002224729585146613
3275,0.0020194749546891817
3283,0.0009093657863975447
