,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
696,6.6536853428572735,6.6536853428572735,0.4518851606934106,-0.5241701326035606,0.0284316491938197,11.865168539325843,1197.6669999999992,1100.898999999999,1196.75325923236,464,0,0.168872783224881,-0.3803432474928544,0.3803432474928544,0.168872783224881,0.2584269662921348,0.4269662921348314,0.5955056179775281,16.518283530630082,9.917606192745074,2.3274799046612977,-2.3265990331143054,2.2307591424386795,-2.427518693944755,5.727290333858927,-0.6972337883076141,3.680327345126236,0.8838197670644249,2949.4316932540023,62.47341225498528,54.11842119242485,54.11842119242485,43.329273829633344,31.430523749876443,31.430523749876443,23.878936376086678,23.878936376086678,15.631512425041354,15.631512425041354,10.021691872129011,10.021691872129011,-8.52,3.702814746956484e+19,66.43334738736547,35.468920549100055,23.17684661077869,531.3277336773043,38.54709073860211,0.0,75.7537741965549,0.0,0.0,0.0,0.0,18.26839859116542,0.0,0.0,97.13909740236394,93.03854848126886,153.34514399954872,58.270046185500114,37.21585040636562,71.3577059534053,0.0,0.0,5.41499046939678,51.862312115354335,128.83607050092277,239.6751701495592,0.0,37.86803751456733,22.74954509873425,0.0,0.0,109.23643157752085,45.12647743885049,5.41499046939678,70.19089842528001,195.1675582159832,0.0,48.60816085467105,65.40000000000002,5.41499046939678,0.0,0.0,0.0,52.85505571610334,74.11611808214232,45.00335106552223,0.0,0.0,338.0251324466391,18.9474518152002,35.52037220654703,0.0,8.459192557615948,0.0,13.567933574594008,0.0,51.71682627983471,37.94094820135196,7.548957474936267,16.49576970512008,0.3246753246753247,89,0,12,0,0,0,0,4,4,8,0,0,8,0,12,4,36,0,0,0,0,0,26.4754957336318,8,12.495999999999986,369.5130000000015,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
13136,15.174531480396048,15.174531480396048,0.3982819425778583,-3.975943789130559,0.1244953212263121,18.26530612244898,669.3250000000003,644.1250000000001,669.19529048,238,0,0.736537285348739,-0.3953991677253671,0.736537285348739,0.3953991677253671,0.673469387755102,1.163265306122449,1.6326530612244898,32.16658287082954,9.887706697213437,2.5185855330180256,-2.325165742593697,2.485983337758235,-2.485078426674073,7.993854643397555,-0.3563906697959996,3.916865370058772,1.065310246318688,2306.8970593309955,33.49262410588732,26.11739310616618,26.933889687093902,23.75151800023464,16.009121251559474,16.825617832487204,12.248119003918164,13.331895960404983,9.311022256858276,10.40482736911181,7.068309648524299,8.242625745051837,-5.58012987012987,273398384250.70264,29.550527544690933,10.713292157775811,4.405817145381034,284.21564135810075,40.09184836056001,23.575410219209168,11.394078626111666,0.0,0.0,13.940097199725924,0.0,0.0,0.0,0.0,42.36735942450432,79.47817945076827,63.15456275737456,11.374772549367124,26.235713313735708,60.65216491769333,0.0,8.95622531597382,0.0,23.135525773652184,11.444666136763054,131.27027585438037,23.681737275422577,4.899909730850478,28.637408123752092,0.0,11.761884949391115,50.843357820033695,0.0,23.681737275422577,35.85931779570755,118.54648383232502,0.0,11.146209060138537,19.12,13.940097199725924,0.0,17.26263557438497,0.0,33.92814367594712,63.187523567959815,24.822888302296786,60.33143365057308,24.26546827384644,47.63811834288689,0.0,64.7448847038346,1.6219725947720172,4.33303231761024,0.0,6.375502694548651,12.89792895004416,18.74543233624677,13.125051985972618,-5.010472249695715,0.0,0.081081081081081,49,0,5,0,5,5,0,2,2,4,0,0,2,0,12,7,2,0,0,0,0,0,6.460886428626031,9,7.606700000000007,188.42879999999963,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19697,13.33614278344793,13.33614278344793,0.1017161362164318,-0.1017161362164327,0.0279676675088692,13.966666666666669,1863.0959999999995,1734.0719999999983,1860.6065753359997,642,0,0.2849611524082077,-0.2661012356845053,0.2849611524082077,0.2661012356845053,0.275,0.5583333333333333,0.8833333333333333,32.220142012799805,9.990591215397306,2.29882570666174,-2.0944251826693008,2.577208907480581,-1.8705108130685368,8.411821170953283,-0.1138267964438394,1.5555223752479574,0.9287185289472236,4827.173435792076,83.37002452262489,72.77670251766378,84.207654650652,58.97311888237,46.22696468334443,57.996120773784185,32.81255438238772,48.77669545128864,23.17624710046736,39.70927740752425,16.62921298873661,32.85793777010137,-3.6999999999999966,1.6814903815461402e+38,93.92582460608142,49.58233711832823,25.837944761546183,776.7669063012329,0.0,8.751497940824525,0.0,0.0,11.814359458703011,0.0,9.589074368143644,0.0,9.984809465271338,113.3678587793474,295.0620860828697,207.890551827524,119.0878407318852,9.810273027780092,9.589074368143644,213.30558445197497,0.0,0.0,9.984809465271338,325.0644057604173,11.505707213493578,136.50180672783588,79.40696369521218,0.0,0.0,0.0,160.41539857691188,32.07156461302111,48.11400410569969,0.0,328.3018707644544,104.724221451514,0.0,111.73129217074776,58.86,0.0,9.589074368143644,0.0,11.814359458703011,0.0,78.34670230705686,362.7369307366068,47.04753979756446,68.02071526760842,207.8030297466656,0.0,4.59693521669582,26.50149443520641,61.79234667093715,2.822692941669337,8.700332548706573,1.605032609090406,35.22052180005543,56.898290928719305,18.195686182252885,0.0,0.5098039215686274,120,0,4,0,2,2,2,1,10,11,0,0,16,0,18,12,54,0,0,0,0,0,38.80884916446415,13,38.80879999999995,558.4760000000016,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,30,0
14312,10.230073905404884,10.230073905404884,0.1013712203303625,0.1013712203303625,0.0759246261798884,16.295454545454547,1149.5039999999997,1076.927999999999,1148.594142304,434,0,0.1369322009843315,-0.3720916580408659,0.3720916580408659,0.1369322009843315,0.2727272727272727,0.4318181818181818,0.5795454545454546,15.143363626502692,9.96733940511452,2.2705572303184667,-2.2569039187552584,2.4420803738468053,-2.2097754438627124,5.824839553664903,0.8661418101206739,2.418872684072911,1.0560675791364516,3627.4047451234414,62.106933034263726,51.27792540492689,51.27792540492689,43.03068905928713,30.58691404519293,30.58691404519293,21.83975006649963,21.83975006649963,16.902811185126513,16.902811185126513,12.34001365933717,12.34001365933717,-10.88,1.5844430503216844e+20,61.67389118943977,29.280481477151174,13.930404449516628,520.2153349738542,19.599638923401912,53.13464146696144,0.0,0.0,0.0,0.0,0.0,0.0,31.57134932843092,0.0,109.25252546254264,219.6830938878367,90.11216967378463,0.0,0.0,70.58043828910466,31.57134932843092,0.0,0.0,80.0673529356998,58.86817735887736,245.85077295409172,36.41532787675364,19.599638923401912,34.124317648101375,0.0,0.0,39.26853843547545,0.0,67.98667720518456,113.44806188588176,212.47006400390976,0.0,36.45612064100329,155.7,0.0,31.57134932843092,0.0,16.719313590207804,55.244243327763854,140.21219221417442,0.0,0.0,0.0,279.60632028238115,0.0,0.0,0.0,9.083770548689015,61.38044343242929,20.107786119046537,0.0,63.32299110380585,16.746931012504632,18.358077783524703,0.0,0.2307692307692307,88,0,10,3,0,3,0,6,0,6,0,0,10,0,10,0,18,3,0,3,0,0,20.520923052229865,9,18.508679999999977,361.45400000000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14810,11.471162740652558,11.471162740652558,0.2506401720766329,-0.9298031666311768,0.1680727334546668,19.0,724.3210000000001,679.969,723.29841198809,268,0,0.3351786410396926,-0.4776392486583756,0.4776392486583756,0.3351786410396926,0.7358490566037735,1.339622641509434,2.0,35.49570678300721,9.808203921795464,2.440861258146957,-2.2724601345053306,2.48496882696137,-2.2720104456104666,6.323336990755771,-0.4545606991437247,3.488394658550306,1.2222233967078469,2270.6276224461626,37.4926241058873,30.565854725662035,31.32178367168049,25.356247607865697,18.104342561392123,18.48230703440135,15.115900123111,15.493864596120224,11.022679817386363,11.50815894953478,8.060293839661442,8.375264233835798,-5.459999999999998,681689771982.6284,35.92156104750424,14.167182955225382,6.7979313869685,315.9354122391097,15.11296452053189,0.0,12.256441408683276,5.687386274683562,0.0,11.9386105759037,0.0,9.589074368143644,4.575525859479815,0.0,98.26412518789763,91.79090676083376,51.64574897385182,16.54189345279077,24.377655017304868,40.62600801827404,0.0,0.0,0.0,70.87690741815925,4.899909730850478,176.62219719821124,0.0,4.899909730850478,11.374772549367124,0.0,11.600939890232516,32.43887622783563,23.91949375061871,0.0,89.92719698586615,143.2414882480293,0.0,0.0,80.85000000000001,11.9386105759037,19.802129157825057,0.0,21.95688392218755,13.08951281182515,69.35136012961782,11.126902983393991,24.26546827384644,24.26546827384644,110.0054013641212,11.600939890232516,2.3370115653710166,7.25152582814761,25.27933704667613,19.60633881612284,11.45825356290321,-1.859606333262352,31.22172484431441,11.58246130688608,10.234064473952172,0.0,0.2391304347826087,53,2,6,1,2,3,0,4,0,4,0,0,3,2,7,2,9,0,0,0,0,0,9.602025045231889,7,10.700699999999994,212.58899999999943,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15490,17.560391588499485,17.560391588499485,0.0067118401017831,-6.845930553922237,0.112439035913,16.8,1469.3479999999995,1427.0119999999988,1468.318592424,528,0,0.4599264389529037,-0.2305344498537286,0.4599264389529037,0.2305344498537286,0.2818181818181818,0.6363636363636364,1.0636363636363635,19.438864780018047,9.603694574328063,2.7657920691648465,-2.443459024595302,2.6137159717773395,-2.564042505149629,6.3931288906509325,-0.3608774820902179,0.671276109380823,0.9451891807034516,7628.556978425967,74.6708107549308,56.32906831009325,56.32906831009325,52.83993487812174,35.38631161523615,35.38631161523615,29.40727478912033,29.40727478912033,23.94195906713801,23.94195906713801,19.11599093392981,19.11599093392981,-12.700000000000024,9.319412807540167e+33,63.39930939702046,20.750768706245044,7.910870504994664,609.0784111251255,0.0,0.0,0.0,11.660024283757195,0.0,36.04271370726526,0.0,19.952766507165755,61.46581066744749,0.0,218.3892144646179,197.73627199197435,38.96346651862351,28.36003179722045,61.46581066744749,184.91495392012212,0.0,9.967957041894415,21.820621557594123,36.04271370726526,0.0,276.1044370769605,22.253805966787983,5.218649975604868,61.46581066744749,0.0,0.0,51.63544636959307,5.922529168094576,11.835812092322788,22.514758973090917,258.355837593536,0.0,195.6214550983821,50.5,70.57195151857776,26.34249028604892,35.123320381398564,77.49019222237851,54.2360027758569,86.1795874314367,0.0,84.9484450352071,157.72554378000189,19.952766507165755,0.0,225.20518519123323,0.0,17.66981898494261,17.669113081429526,0.3178480173274671,-32.793293991493904,69.84399746381933,-10.412668747258271,0.0,0.0,0.0869565217391304,110,0,4,3,1,4,0,18,1,19,2,0,4,0,18,2,8,0,0,0,0,2,11.959858231211268,23,25.70310000000005,409.8110000000009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,18,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17609,18.49532395965283,18.49532395965283,0.384896167622212,-4.47608961654458,0.0634171493530578,12.979166666666666,1235.343,1169.8229999999987,1234.52088692,456,0,0.7374229702260033,-0.3898298362842595,0.7374229702260033,0.3898298362842595,0.2604166666666667,0.5208333333333334,0.8125,19.248108157159063,9.834442365111874,2.538262887565897,-2.3267087958972508,2.444477104420532,-2.508562986838318,6.583936736737983,-0.3601013124120273,1.5126277661283172,0.8439473873158958,5045.509497985822,64.62774831443501,52.7554739035336,52.7554739035336,47.42411864014971,32.650249198902394,32.650249198902394,24.022454377504683,24.022454377504683,18.09915654686475,18.09915654686475,13.707118948544942,13.707118948544942,-12.305064935064951,1.423889054534676e+26,59.96707980064391,27.105165164888188,12.097950504568896,560.4093383222488,17.595969314854763,0.0,11.408724315826536,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,351.85894300914543,141.17517390646157,29.615916310198564,5.573104530069267,13.117856656867854,69.92152563362018,0.0,4.47811265798691,0.0,0.0,0.0,476.680385037944,0.0,0.0,8.631317787192485,0.0,0.0,21.646385130295947,0.0,0.0,94.83962836515184,381.8407566727922,0.0,57.23979203098651,7.939999999999999,6.970048599862962,0.0,8.631317787192485,0.0,28.36968483559272,116.89039955587054,8.96465152766228,0.0,103.18615839408102,291.18561928615713,0.0,39.52280196698834,0.0,0.0,0.0,24.419034842052216,0.0,123.6259671851209,11.241618955716524,-4.47608961654458,0.0,0.0,96,0,2,0,2,2,0,12,1,13,0,0,0,0,5,3,17,0,0,0,0,0,16.931433358880035,15,22.41310000000002,398.5494000000013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19700,13.161631122905924,13.161631122905924,0.1300865522617544,-0.1710218361664546,0.0285602250478367,16.477272727272727,1326.0719999999983,1237.367999999999,1324.4734440559996,466,0,0.2849326303364075,-0.2661017735676865,0.2849326303364075,0.2661017735676865,0.3977272727272727,0.7386363636363636,1.0909090909090908,32.21964171367662,9.682595280340855,2.49596666500593,-2.344705756581253,2.647936757778147,-2.266924526198066,8.411598575739843,-0.1138271956300019,1.5267706845619722,1.0648989528641215,3453.969761797675,61.040172644624505,52.752470605131016,59.284443252552826,43.180030535355534,33.48831420698888,40.18609113668723,24.666185032887093,32.91106007720609,18.736591475571917,26.21425996786779,14.206147196545492,21.77375463041551,-3.739999999999998,8.650972163649752e+22,65.74146791546639,31.25507397962236,14.101936415182816,557.018449825464,0.0,30.818300811289568,0.0,0.0,11.814359458703011,0.0,9.589074368143644,0.0,27.478969390937134,22.673571755869474,266.95515021977894,106.9872111428938,52.59237568038674,33.26664771817732,9.589074368143644,147.9621867274915,0.0,17.494159925665798,9.984809465271338,232.1554095788657,11.505707213493578,91.72191852565496,41.76239474159318,0.0,0.0,0.0,93.17748624383115,49.56572453868691,20.419055306937203,0.0,254.7061375902541,68.32601904074431,0.0,75.98123782572598,110.42,0.0,9.589074368143644,0.0,22.64434039749657,9.810273027780092,90.26110048327516,242.84225828099693,34.650672882176224,34.825611969537235,100.05816921110797,17.494159925665798,21.59326836156206,12.695079768736967,41.77630748119135,0.0,16.525195470794657,1.408903970188401,19.641883764219195,39.02646934490241,13.499558505071622,0.0,0.5277777777777778,88,0,8,2,2,4,2,3,4,7,0,0,14,0,16,6,34,0,0,0,0,0,23.349482309396265,11,24.13520000000005,391.7020000000011,0,0,0,0,0,4,0,0,0,0,2,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,20,0
14512,17.99291963569606,17.99291963569606,0.0653513750171603,-4.610832227259548,0.0499421850266407,14.516129032258064,885.8210000000001,839.453,885.2859894318201,326,0,0.6420187801382699,-0.7479438732993903,0.7479438732993903,0.6420187801382699,0.6451612903225806,1.096774193548387,1.564516129032258,32.241174793563985,9.904355353317795,2.5324842200470963,-2.318845739790645,2.461846687248584,-2.526167398981424,7.85439441348009,-0.2908450676411543,3.8128015368761767,1.3110512521881297,2755.160777256762,44.39840149982312,34.70098919225213,36.33398235410757,29.39181709826738,20.033660511372,23.188361049751247,15.539934060607685,18.587140784836212,10.656853727602217,12.234203996791834,7.435893308558072,8.55124838020848,-5.815064935064935,33862407681425.004,44.24768815255566,17.883034501310238,9.938434842827084,360.3544972866005,45.97501443153655,11.49902366656781,0.0,5.817862777835028,5.835619785757269,6.970048599862962,0.0,16.835593968657875,0.0,0.0,36.39820241076966,120.17210355934232,67.8919986718119,44.73480717993291,48.53267628050656,61.51934696372946,0.0,4.47811265798691,4.992404732635669,25.68328649170404,62.70997853492912,120.33116325407528,33.88330613650726,19.27354536930105,25.82395311439464,11.49902366656781,0.0,106.33325770531998,20.236253718067108,0.0,36.81018947509803,114.19666500331697,0.0,27.957387000008715,159.64,38.71200953142365,25.9410937160386,8.631317787192485,49.11450273608931,57.73102890097407,20.339424077029403,0.0,60.67332372298837,86.52144394010261,0.0,14.466130640235768,115.4873555935225,0.0,8.955992427850475,0.0,5.635087876688287,0.1663224183911142,30.37379227831703,2.7884973059068656,-4.230461394449657,-1.0099198395599318,0.2727272727272727,62,0,13,0,2,2,0,4,1,5,0,0,11,0,18,3,18,0,0,0,0,0,12.7626279650866,7,7.227800000000008,238.2377999999993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
13094,13.080190069762944,13.080190069762944,0.1906378545011755,-1.4271367612455512,0.0803646318569971,29.78,692.7940000000002,646.4260000000002,692.3391406922701,266,0,0.3190514219940887,-0.3881608417037563,0.3881608417037563,0.3190514219940887,0.66,1.16,1.68,16.368971588016183,9.842516142211268,2.445730875263073,-2.368757989620223,2.3419390698622373,-2.7526763206711835,6.108417010110493,-0.6552499486263581,3.1012895146712234,1.3148479349644882,1880.9614002337808,35.85227771433999,27.606881308342317,27.606881308342317,23.870320153751653,16.758247796237775,16.758247796237775,13.29621067264664,13.29621067264664,9.938957443346876,9.938957443346876,7.222481204468268,7.222481204468268,-4.45,104212117442.12654,35.37866803441079,14.418950037991245,6.816578787373825,287.0765342215817,63.37365373939392,55.2522363906983,0.0,11.210628712464722,0.0,12.062229024676144,0.0,9.589074368143644,4.567099647791355,0.0,24.26546827384644,43.32193961046029,41.23245856984254,22.856130087225512,56.2626733393036,45.11237493505392,0.0,10.633577208012662,0.0,87.10129849453686,10.633577208012662,66.73003775307771,11.257379486545457,37.30158901814104,20.963846917510768,0.0,0.0,103.49255503680205,6.544756405912575,0.0,19.765380445542643,66.73003775307771,0.0,32.93275284755611,262.8,72.8533906677578,40.22823873718787,0.0,12.84164324585202,17.9195289552797,32.93275284755611,0.0,12.13273413692322,61.52104081584511,37.30158901814104,0.0,2.1204286337069878,0.0,26.12364844647881,75.00457643830454,11.269001879828906,0.0,16.948400703097974,-7.535457245657371,2.5694011442401594,0.0,0.4,50,16,15,2,0,2,4,3,1,4,10,0,8,12,15,1,6,2,0,2,0,0,10.202464935976945,6,-1.8585999999999951,183.2707999999998,0,6,6,0,0,1,0,0,0,0,2,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
