,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
17332,8.33570247543462,8.33570247543462,0.7469401589071504,-2.6640287226001504,0.1144452043582998,19.1864406779661,754.423,726.1989999999998,754.2347515559999,272,0,0.6901340253993657,-0.6106611300061391,0.6901340253993657,0.6106611300061391,0.3559322033898305,0.7288135593220338,1.152542372881356,16.7053740444372,9.769718499727151,2.694834867080376,-2.40115509648808,2.50673237873422,-2.8148510152700386,6.7593825610032585,-0.5428293021237058,3.973528006332717,1.16733721502219,3783.124440027237,37.93141721571322,31.334107329080204,31.334107329080204,29.21704315762398,20.44620996493067,20.44620996493067,16.70962644092676,16.70962644092676,14.100785138723555,14.100785138723555,12.027371879750149,12.027371879750149,-7.610129870129866,290027069734189.0,29.604679247258236,9.560277350847532,3.122517585237155,334.6176397987099,31.793020214248973,11.49902366656781,11.387855989696922,11.033401435232523,0.0,13.642960092964826,0.0,0.0,0.0,0.0,109.19460723230902,80.84828183448164,55.48348085894452,11.387855989696922,22.836794898275155,100.3444535370074,0.0,8.95622531597382,0.0,0.0,0.0,169.8582779169251,34.274735645961655,18.264941584024516,0.0,11.49902366656781,0.0,22.599185408938645,4.571853314250643,0.0,0.0,169.8582779169251,0.0,109.4772054234364,45.31,13.642960092964826,0.0,0.0,0.0,0.0,88.65888380321546,32.31734528678877,0.0,0.0,187.7707285488727,13.880569582301334,33.509706307301,0.0,0.0,13.922624338241365,8.15568872865951,1.4938803178143008,61.41282441985079,0.0,-5.328057445200301,0.0,0.0,59,0,7,0,4,4,0,8,4,12,2,2,3,0,9,8,0,0,0,0,2,2,4.797100754011336,16,10.216599999999987,235.6149999999996,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3335,17.147368333926778,17.147368333926778,0.1028845427059714,-4.494327391450408,0.2020574305320053,16.55,536.1500000000003,513.9740000000004,536.1966703840001,196,0,0.7377189801017512,-0.3892918152089786,0.7377189801017512,0.3892918152089786,0.5,0.85,1.225,19.25085841794256,9.89291739531776,2.56036583354292,-2.299039416253549,2.331746845217077,-2.599727343219807,6.659783149554593,0.4987163504795111,3.455997073050321,1.7811421872920177,2124.133344823873,27.551312806018768,21.693017119450012,21.693017119450012,19.20838056232486,13.24195645040354,13.24195645040354,10.75645016603298,10.75645016603298,8.340820464059092,8.340820464059092,6.646889586863295,6.646889586863295,-4.59012987012987,2202835586.1526284,23.310764445547893,7.532100774285008,2.728523274931636,225.30974678347533,35.191938629709526,10.698252957512668,22.089233445979733,0.0,0.0,13.940097199725924,0.0,0.0,0.0,0.0,59.65783953108687,38.112942673227685,35.298869709078964,10.772448428929591,17.26263557438497,47.12071961325517,0.0,17.92930305532456,0.0,13.847474399381248,0.0,129.60148993290508,0.0,19.68753863596335,28.637408123752092,0.0,0.0,22.896322515699744,0.0,24.545727356893916,11.126902983393991,97.0618730953858,0.0,21.805849864162116,15.88,13.940097199725924,0.0,17.26263557438497,43.82088783872492,10.772448428929591,29.056206038718543,0.0,97.0618730953858,13.847474399381248,0.0,0.0,72.53247125709788,0.0,0.0,1.1289615352313775,2.7454324864208046,0.0,26.820930892264,0.0,-5.227796171014066,0.0,0.0666666666666666,40,0,4,0,2,2,0,4,2,6,0,0,0,0,10,4,2,0,0,0,0,0,4.389475673237168,8,5.618020000000004,151.6859999999997,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17906,15.22008314436886,15.22008314436886,0.4180248488284206,-4.001018518518519,0.5951973093813302,18.0,300.073,288.985,300.08816443200004,110,0,0.7376021779210676,-0.4598151824360995,0.7376021779210676,0.4598151824360995,1.0454545454545454,1.818181818181818,2.636363636363636,19.248067915192134,9.910570100892858,2.5176302501636343,-2.272787783103957,2.335079546738412,-2.553021672680256,6.6459718854407175,0.4962018879784408,3.059142032324943,1.94391924647834,1130.6164577866907,15.223250160202095,11.930954333083854,11.930954333083854,10.447526874062964,7.050508677842081,7.050508677842081,5.82413954705571,5.82413954705571,4.277191921162697,4.277191921162697,3.489704478404589,3.489704478404589,-2.5650649350649344,184821.12502494376,12.026487641537749,3.4274314746838197,1.247744062995886,122.85021913238864,26.430271188961463,17.10351497939113,11.112485215838149,5.3572304483063045,0.0,6.970048599862962,0.0,0.0,0.0,0.0,0.0,13.847474399381248,29.96904930706717,11.592720824450144,17.46561966129918,30.221809672789227,0.0,8.96465152766228,0.0,13.847474399381248,0.0,51.88323970212662,0.0,15.25921522076399,8.631317787192485,0.0,0.0,11.448161257849872,0.0,13.847474399381248,17.214422832597347,32.73044239254736,0.0,23.251761072926264,34.22,6.970048599862962,0.0,8.631317787192485,0.0,44.7838593560003,8.96465152766228,0.0,44.19861581843384,0.0,0.0,8.834301874106695,43.55834005207021,0.0,0.0,0.4180248488284206,2.276906546569246,1.2398251028806584,4.949243197278912,3.385336829176115,-0.4943432434702282,0.0,0.1333333333333333,22,0,4,0,2,2,0,0,3,3,0,0,2,0,7,5,0,0,0,0,0,0,1.8736346487501117,5,2.00674,78.68300000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,13.186721625724289,13.186721625724289,0.421409076547012,-4.402537984943465,0.1234156109200983,11.716666666666669,788.917,749.6049999999998,788.3126819079998,292,0,0.4159102141538385,-0.3105059493954772,0.4159102141538385,0.3105059493954772,0.3333333333333333,0.6333333333333333,0.9666666666666668,19.413203652147867,10.105343564436854,2.2940164793692177,-2.249896648857699,2.3578720868261653,-2.0893811583379938,5.800633677262413,-0.1371367270688981,3.291865931855596,1.068715557034106,2462.9998267182195,41.1516320664928,32.43940829942293,32.43940829942293,29.35262042943843,19.46925178900172,19.46925178900172,13.891723379751053,13.891723379751053,9.699161647880768,9.699161647880768,6.739783869110662,6.739783869110662,-7.769999999999996,47219005949787.59,39.07376608823306,18.218688516736226,9.839634697077493,347.772417777247,9.799819461700956,0.0,5.824404497999927,0.0,0.0,6.176298517443475,0.0,9.967957041894415,13.17124514302446,0.0,127.42266755281068,125.91392082251684,34.124317648101375,16.95130748139392,13.17124514302446,70.58043828910466,0.0,9.967957041894415,0.0,6.176298517443475,9.799819461700956,239.6561797137179,0.0,9.799819461700956,47.29556279112583,0.0,0.0,9.967957041894415,6.176298517443475,0.0,39.46606645448483,200.1901132592331,0.0,36.45612064100329,32.260000000000005,11.73975000914047,13.17124514302446,0.0,0.0,22.775711979393847,57.38395476841858,12.13273413692322,12.152040213667762,103.16685231733648,106.86169255708676,9.967957041894415,39.56016487717287,0.0,13.973908068069829,0.0,9.49963018067348,0.421409076547012,64.56081724167966,6.900737222523799,0.0,0.0,0.0188679245283018,60,0,4,0,0,0,0,7,1,8,0,0,4,0,7,1,12,0,0,0,0,0,11.86454622562215,8,14.946199999999967,242.50999999999937,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17910,15.22008314436886,15.22008314436886,0.4180248488284206,-4.001018518518519,0.5951973093813302,18.0,300.073,288.985,300.08816443200004,110,0,0.7376021779210676,-0.4598151824360995,0.7376021779210676,0.4598151824360995,1.0454545454545454,1.818181818181818,2.636363636363636,19.248067915192134,9.910570100892858,2.5176302501636343,-2.272787783103957,2.335079546738412,-2.553021672680256,6.6459718854407175,0.4962018879784408,3.059142032324943,1.94391924647834,1130.6164577866907,15.223250160202095,11.930954333083854,11.930954333083854,10.447526874062964,7.050508677842081,7.050508677842081,5.82413954705571,5.82413954705571,4.277191921162697,4.277191921162697,3.489704478404589,3.489704478404589,-2.5650649350649344,184821.12502494376,12.026487641537749,3.4274314746838197,1.247744062995886,122.85021913238864,26.430271188961463,17.10351497939113,11.112485215838149,5.3572304483063045,0.0,6.970048599862962,0.0,0.0,0.0,0.0,0.0,13.847474399381248,29.96904930706717,11.592720824450144,17.46561966129918,30.221809672789227,0.0,8.96465152766228,0.0,13.847474399381248,0.0,51.88323970212662,0.0,15.25921522076399,8.631317787192485,0.0,0.0,11.448161257849872,0.0,13.847474399381248,17.214422832597347,32.73044239254736,0.0,23.251761072926264,34.22,6.970048599862962,0.0,8.631317787192485,0.0,44.7838593560003,8.96465152766228,0.0,44.19861581843384,0.0,0.0,8.834301874106695,43.55834005207021,0.0,0.0,0.4180248488284206,2.276906546569246,1.2398251028806584,4.949243197278912,3.385336829176115,-0.4943432434702282,0.0,0.1333333333333333,22,0,4,0,2,2,0,0,3,3,0,0,2,0,7,5,0,0,0,0,0,0,1.8736346487501117,5,2.00674,78.68300000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,18.520097694980453,18.520097694980453,0.004303560930545,-4.996036470143619,0.1641881373158785,12.466666666666669,972.086,931.7659999999992,971.32358094,354,0,0.4201093968865224,-0.306442013818925,0.4201093968865224,0.306442013818925,0.1866666666666666,0.32,0.48,19.41323019881069,9.994318086936245,2.4532669927997075,-2.318299315667294,2.5462437380091094,-2.233124427593881,6.174661695866828,-0.1368479903237776,4.3893270160849385,1.3314275271256517,4556.297700603516,49.68212959234023,39.96397216411249,39.96397216411249,36.9536409438721,25.19455136765978,25.19455136765978,19.464334625256104,19.464334625256104,15.672714066869178,15.672714066869178,12.841939658187036,12.841939658187036,-9.790000000000004,7.267105277674756e+17,41.78905086792102,15.366749001051137,5.623624679420106,425.4907273283924,22.835498238956774,5.563451491696996,0.0,0.0,0.0,6.176298517443475,0.0,0.0,13.17124514302446,0.0,181.9910120538483,60.6636706846161,53.86224214464796,83.60393854958042,13.17124514302446,109.02924932081054,0.0,22.835498238956774,0.0,6.176298517443475,0.0,248.21813423016133,28.43693137341781,0.0,13.17124514302446,0.0,0.0,22.835498238956774,6.176298517443475,0.0,5.563451491696996,242.65468273846432,0.0,137.46618069422834,24.65,11.73975000914047,0.0,13.17124514302446,11.374772549367124,39.12896169451573,86.9624464503455,0.0,0.0,178.9924772125078,86.4977037649134,0.0,65.90783182265868,0.0,0.0,9.032127385351146,7.943867141489801,0.0,80.69554345397735,-4.996036470143619,0.0,0.0,0.0149253731343283,75,0,5,0,0,0,0,11,5,16,0,0,0,0,8,5,5,0,0,0,0,0,8.562158075726673,16,18.1909,303.1390000000005,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17914,15.22008314436886,15.22008314436886,0.4180248488284206,-4.001018518518519,0.5951973093813302,18.0,300.073,288.985,300.08816443200004,110,0,0.7376021779210676,-0.4598151824360995,0.7376021779210676,0.4598151824360995,1.0454545454545454,1.818181818181818,2.636363636363636,19.248067915192134,9.910570100892858,2.5176302501636343,-2.272787783103957,2.335079546738412,-2.553021672680256,6.6459718854407175,0.4962018879784408,3.059142032324943,1.94391924647834,1130.6164577866907,15.223250160202095,11.930954333083854,11.930954333083854,10.447526874062964,7.050508677842081,7.050508677842081,5.82413954705571,5.82413954705571,4.277191921162697,4.277191921162697,3.489704478404589,3.489704478404589,-2.5650649350649344,184821.12502494376,12.026487641537749,3.4274314746838197,1.247744062995886,122.85021913238864,26.430271188961463,17.10351497939113,11.112485215838149,5.3572304483063045,0.0,6.970048599862962,0.0,0.0,0.0,0.0,0.0,13.847474399381248,29.96904930706717,11.592720824450144,17.46561966129918,30.221809672789227,0.0,8.96465152766228,0.0,13.847474399381248,0.0,51.88323970212662,0.0,15.25921522076399,8.631317787192485,0.0,0.0,11.448161257849872,0.0,13.847474399381248,17.214422832597347,32.73044239254736,0.0,23.251761072926264,34.22,6.970048599862962,0.0,8.631317787192485,0.0,44.7838593560003,8.96465152766228,0.0,44.19861581843384,0.0,0.0,8.834301874106695,43.55834005207021,0.0,0.0,0.4180248488284206,2.276906546569246,1.2398251028806584,4.949243197278912,3.385336829176115,-0.4943432434702282,0.0,0.1333333333333333,22,0,4,0,2,2,0,0,3,3,0,0,2,0,7,5,0,0,0,0,0,0,1.8736346487501117,5,2.00674,78.68300000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17901,16.390198381464614,16.390198381464614,0.0858976921003087,-4.939170057670623,0.213081882376474,15.625,552.2640000000001,534.1200000000002,552.127978556,202,0,0.737626085403431,-0.4967677865529578,0.737626085403431,0.4967677865529578,0.8,1.375,1.925,19.41330319161853,9.87685362572896,2.580879122237472,-2.3118500443315915,2.4569439793796497,-2.567191675407809,6.648498015686305,-0.069873575246189,3.6665910177850254,1.4472261956306278,1981.2257658513447,27.97396253682914,20.92279621736664,20.92279621736664,19.09503468969585,12.15758439964972,12.15758439964972,9.437514558683011,9.437514558683011,7.220257224898487,7.220257224898487,5.40813331312175,5.40813331312175,-4.735064935064935,1601120395.1152613,24.31535321430528,8.136317925702938,3.376992481294359,222.05304632670575,35.903997096561554,34.1756431760282,11.112485215838149,5.3572304483063045,0.0,13.146347117306435,0.0,0.0,13.17124514302446,0.0,0.0,48.53093654769288,28.95356511516567,31.878682975466816,40.11059071192373,29.718894096024613,0.0,8.96465152766228,0.0,6.176298517443475,14.219595082555069,88.89368141207065,34.14642148771068,24.73294112836409,21.802562930216943,11.49902366656781,0.0,31.844054857848413,0.0,0.0,5.693927994848461,81.26137894024025,0.0,45.39624331730453,52.68000000000001,30.11041895528,13.17124514302446,8.631317787192485,33.39289204809601,31.59057817762408,12.142387175295491,26.352329219478285,48.53093654769288,0.0,0.0,18.30802778170679,98.86470686003616,0.0,0.0,-0.1537584945494743,-1.7531073330380618,1.6301591037110157,17.025292108765953,-3.923362260320548,-4.782122484030854,3.008859166092476,0.1071428571428571,40,0,6,0,2,2,0,2,3,5,0,0,4,0,12,5,4,0,0,0,0,0,4.9459361056837645,7,5.673600000000004,138.18299999999985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,5,0,2,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12527,15.36027730536659,15.36027730536659,0.2111687452758885,-4.272724237843286,0.4115714151282551,15.066666666666666,420.29300000000006,401.1410000000001,420.127921068,150,0,0.8347548360667959,-0.5983037425868583,0.8347548360667959,0.5983037425868583,0.8333333333333334,1.5,2.2,32.133540405698845,9.928281050742054,2.535382402827107,-2.297947916489636,2.4151037643091366,-2.6305215735864493,7.189959445737764,-0.5515665665716998,3.1430089215457326,1.8225411090157373,1267.6175233330123,20.88010440969447,16.54975648660086,17.366253067528586,14.4543269253365,9.667358027318812,10.48385460824654,7.435485555240642,8.466134437167009,5.259739583332876,6.419043431771739,3.80838175944993,5.066276313915699,-3.1850649350649345,10496744.611393342,18.818989924242523,6.952967229506839,2.971984483212118,177.0803348505634,18.185585652068312,0.0,5.516700717616262,5.007623696852765,0.0,7.037944199782562,4.47811265798691,0.0,0.0,0.0,53.801355357166,35.89528683400505,31.412548800196543,16.032189318194547,17.763788579204743,45.61100638821166,0.0,0.0,0.0,0.0,18.99525369620486,94.99729857024772,0.0,9.378022388837389,14.318704061876048,0.0,11.336785877934735,21.13328816513694,4.654358134025346,0.0,16.134526680246758,78.86277189000094,0.0,21.548890035810807,16.35,7.037944199782562,0.0,8.631317787192485,5.759164871656176,21.66088043623529,20.428870340836568,11.336785877934735,12.13273413692322,85.7252914492826,0.0,4.654358134025346,38.07617544882967,1.363907286680104,1.9687342004703117,0.5049408436213993,3.6307948014554254,0.2111687452758885,24.298424996286645,0.0,0.0,-0.3874796559527804,0.0869565217391304,30,0,3,0,1,1,0,3,1,4,0,0,3,0,7,2,3,0,0,0,0,0,4.361594007855922,5,5.424300000000004,119.60000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3274,7.199980143606101,7.199980143606101,0.7214773220986451,-2.267147314712457,0.1010842527979703,17.416666666666668,636.6010000000003,595.2730000000003,636.315938192,242,0,0.7802800601793273,-0.6007634254029067,0.7802800601793273,0.6007634254029067,0.625,1.2708333333333333,2.0,16.641031231413912,9.770341129581764,2.641929796818156,-2.464095754430984,2.530098409655061,-2.685243728267999,6.646373075829194,-0.3298587599259804,3.6256256646010665,1.2347212967059291,2146.08629846578,32.24370096144388,27.83609247175486,27.83609247175486,23.713806507765455,17.898408454769772,17.898408454769772,13.446413739969246,13.446413739969246,10.349688247087926,10.349688247087926,8.12537799837914,8.12537799837914,-4.905064935064933,232473224631.55338,29.250292637552416,11.656299686910366,4.3600047290763255,281.7975731283812,27.74709370331307,11.49902366656781,11.408724315826536,0.0,0.0,6.821480046482413,0.0,0.0,0.0,0.0,76.63787241078376,73.50531393046812,33.79977601715739,41.40314207068463,23.26898104532616,35.07867289807242,0.0,4.47811265798691,0.0,65.21404738278933,13.213763929025836,107.31342142840202,34.25542681968108,18.78244217565079,0.0,22.99804733313562,0.0,34.71158050594123,0.0,0.0,87.59832985272877,84.92913895846256,0.0,33.802887335364765,44.86,6.821480046482413,0.0,0.0,0.0,0.0,104.8762892092545,38.524929737556064,0.0,12.13273413692322,101.68455085541676,18.78244217565079,31.700031869009432,0.0,0.0,2.2950574809650286,8.758256147084074,3.4175489707956537,29.77716219891898,11.735070107533344,3.6502065590268256,0.0,0.2926829268292683,48,0,6,0,4,4,0,4,1,5,1,0,4,0,7,5,12,0,0,0,1,1,7.103128685690392,9,9.670199999999996,193.28239999999943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
