Tag,actual_y,estimated_y,error_of_y(actual_y-estimated_y)
4167,472.0,483.49620078907446,-11.496200789074464
5319,559.9104143,508.9122220462565,50.99819225374347
9833,532.0,502.2227695226429,29.77723047735708
17829,684.0,681.7023796285946,2.297620371405401
12869,462.0,557.1473891710687,-95.14738917106865
10865,496.0,526.4160011926136,-30.416001192613635
13793,530.0,545.8084244590926,-15.808424459092635
9435,573.0,580.110312463529,-7.110312463528999
5395,451.0,467.8114415498054,-16.81144154980541
5133,534.0,516.0512167354813,17.948783264518738
10661,654.0,652.0433684338047,1.9566315661952558
15426,499.0,525.6630956164834,-26.66309561648336
17462,738.0,684.0567761640981,53.943223835901904
4399,424.0,383.59635779472364,40.403642205276356
7623,469.0,482.08226105541576,-13.082261055415756
7709,390.0,419.03053822440967,-29.030538224409668
6247,471.0,534.1095388748308,-63.10953887483083
6090,431.0,418.5859326585487,12.4140673414513
1974,507.0,504.3755570857403,2.6244429142597028
8797,604.0,553.9001330655817,50.09986693441829
19261,497.0,495.3670099030976,1.6329900969024038
9910,461.0,549.549559790602,-88.54955979060196
5262,524.6589717,517.602686203752,7.0562854962480515
3064,487.0,455.692747073541,31.307252926459
15053,505.0,485.15268714093463,19.84731285906537
15592,661.0,522.0893831947931,138.91061680520693
5644,424.0,423.0692322985388,0.9307677014612068
1802,586.0,568.9215551158456,17.07844488415435
11036,456.0,466.02319874577563,-10.02319874577563
4929,480.0,422.14803974208485,57.85196025791515
3899,531.0,558.0978532833699,-27.097853283369886
11105,420.0,453.7604266001037,-33.7604266001037
769,614.0,539.7702012413531,74.2297987586469
17874,518.0,450.51533673609396,67.48466326390604
19671,472.0,462.7068684163151,9.293131583684897
15457,462.0,463.9360287985988,-1.9360287985987839
11433,482.0,483.0411348764783,-1.0411348764782815
7458,679.0,674.6292517939621,4.370748206037888
12814,397.0,430.8529254342773,-33.852925434277324
13260,621.0,657.4451053811778,-36.44510538117777
5818,529.8546609,482.9266859175326,46.92797498246739
12810,397.0,404.5802047491731,-7.580204749173106
3098,362.0040544,422.28986772265796,-60.28581332265799
19118,492.0,534.5602553219593,-42.56025532195929
6699,502.0,487.6319538027594,14.368046197240574
14240,424.0,477.45937658994785,-53.45937658994785
10238,548.0,543.1567892738988,4.843210726101233
12208,532.0,557.8453420337128,-25.845342033712768
8048,471.0,433.99987429825296,37.00012570174704
12315,404.0,439.3282221520913,-35.328222152091314
14188,456.4,474.58837681882926,-18.188376818829283
12658,504.0,437.90876157095454,66.09123842904546
13394,446.0,478.3410415209453,-32.34104152094528
4393,383.0,416.1235792155083,-33.1235792155083
1070,385.0,384.5464809604203,0.4535190395797031
13924,534.0,430.03980414057537,103.96019585942463
5514,433.0769231,446.6699420432591,-13.593018943259096
1576,560.0,447.62415656547256,112.37584343452744
1035,405.14,430.9411495260729,-25.80114952607289
3522,513.0,493.3552630420998,19.644736957900193
13861,611.0,549.5672943626266,61.432705637373374
2207,567.8591709,515.5593135813713,52.29985731862871
8981,427.0,479.3673317851931,-52.36733178519307
3091,408.997955,422.28986772265796,-13.291912722657969
11010,421.0,437.6077976175036,-16.607797617503593
18953,697.0,556.6397395913611,140.36026040863885
17324,483.0,520.0707671085403,-37.07076710854028
4932,320.0,408.13107902157003,-88.13107902157003
6488,597.0,616.7051438874306,-19.70514388743061
18576,510.0,471.5774932718526,38.422506728147425
9527,532.0,488.8356467139574,43.164353286042626
3657,493.0,521.5527314015598,-28.552731401559754
9371,548.0524345,469.53442828645177,78.51800621354823
9120,382.49694,391.6724095379741,-9.175469537974095
6857,550.5043587,506.83126432814015,43.67309437185986
14019,466.0,418.66228409124165,47.337715908758355
19864,493.0,537.2268630468832,-44.22686304688318
3830,529.0,517.3752008048912,11.624799195108835
13982,520.0,517.9488823068343,2.051117693165679
18863,580.0,579.513832521628,0.4861674783719536
9719,373.0,383.5713019004934,-10.571301900493381
17311,467.1111111,570.5737466335626,-103.46263553356255
10524,637.0,558.4194789641732,78.58052103582679
13549,376.0,376.8228791747109,-0.8228791747109199
18121,444.0,461.74335887495073,-17.74335887495073
1584,418.0,466.33101476999417,-48.33101476999417
14537,572.0,552.1414932482788,19.858506751721166
2662,404.0,479.48586889030474,-75.48586889030474
2580,368.0,415.6972609615516,-47.69726096155159
19244,621.0,612.8687011645302,8.131298835469806
4077,577.0,534.728810764261,42.27118923573903
7245,538.0,575.3010909799814,-37.30109097998138
4060,632.0,585.9905983607111,46.00940163928885
2519,523.0,492.4820130466497,30.517986953350317
1282,615.0,590.5116176628205,24.488382337179473
18405,412.0,462.99405865930976,-50.99405865930976
7406,454.0,522.5500719535817,-68.55007195358166
13638,503.0,494.45426458692094,8.545735413079058
19673,430.0,434.0895234715266,-4.089523471526604
2782,580.0,456.7555773773063,123.24442262269372
3192,720.0,705.6006308381612,14.399369161838763
19734,478.0,435.0440461821947,42.95595381780532
7044,452.0,547.58613478883,-95.58613478883001
19100,707.0,542.1853864774142,164.81461352258577
20098,454.0,446.8555806313243,7.144419368675699
11895,403.0,385.51697825029396,17.48302174970604
13321,550.0,453.726711096079,96.27328890392101
14102,521.0,520.6423652001971,0.35763479980289503
19399,543.0,556.8307537243076,-13.830753724307556
9642,422.0,455.3403855036955,-33.34038550369547
19211,376.0,392.59185897134006,-16.59185897134006
429,475.0,466.3734944188043,8.626505581195715
2847,492.9994084,440.98547393791966,52.01393446208033
18767,603.0,438.71852006970727,164.28147993029273
2438,663.0,666.3465635334576,-3.3465635334575836
3509,403.0,475.28057486574824,-72.28057486574824
12369,441.0,431.62799708391526,9.372002916084739
434,549.0,451.722135775159,97.27786422484098
7474,670.0,635.05450796685,34.94549203315
1573,548.0,447.62415656547256,100.37584343452744
13021,395.0,401.01171783254915,-6.011717832549152
12700,418.0,428.1459778063174,-10.145977806317376
489,655.0,547.6742032157028,107.32579678429715
13474,405.0,510.7204866715769,-105.72048667157691
13445,401.0,529.7729977686228,-128.77299776862276
4677,397.0,425.8933132723328,-28.89331327233282
17539,557.0,482.46544700379104,74.53455299620896
1601,461.0,494.0344684928843,-33.03446849288429
4725,504.0,458.56629838850307,45.43370161149693
11764,443.0,437.82278569502824,5.177214304971756
6811,416.0,466.17315258443955,-50.17315258443955
4628,506.0,530.1195680615419,-24.11956806154194
3548,500.0,518.9437601179816,-18.943760117981583
12622,431.0,442.49856722868054,-11.498567228680542
4157,555.0,574.6967362327889,-19.696736232788908
4760,541.6,564.3285334909822,-22.72853349098216
1613,410.0,477.2584981377626,-67.25849813776261
2991,394.0,433.96359446360884,-39.96359446360884
17328,580.0,581.0240255014569,-1.0240255014568902
14711,484.0,454.9879441233121,29.012055876687896
14833,469.0,547.3977473952093,-78.39774739520931
15097,577.0,476.26717028247486,100.73282971752514
11141,358.0,430.46844489687084,-72.46844489687084
3450,503.0,413.3204852574598,89.67951474254022
19965,635.0,637.753076158767,-2.753076158767044
11947,566.0,467.36801549252505,98.63198450747495
1292,388.0,452.135491539163,-64.13549153916301
17705,524.0,552.9406959363766,-28.940695936376642
9765,540.0,546.0732304668963,-6.073230466896348
12590,647.0,655.5628030061788,-8.562803006178797
11779,507.0,526.3970740131101,-19.397074013110114
18875,521.0,493.6638563474296,27.3361436525704
1156,436.0,444.8794815642643,-8.879481564264324
11780,526.0,507.39430379430127,18.605696205698735
9188,638.0,635.3220018869193,2.677998113080662
1467,495.0,502.00495229350014,-7.004952293500139
16187,433.0,487.89807983476453,-54.89807983476453
1908,458.0,430.5081675319706,27.491832468029372
15920,477.0,482.2924372558807,-5.292437255880714
5079,352.0,360.6644217445697,-8.664421744569722
3380,400.0,411.09831366194607,-11.098313661946065
9444,573.0,585.1273964440417,-12.127396444041665
10620,567.0,564.5955163772014,2.4044836227985797
3417,572.0,621.8801308550372,-49.88013085503724
8413,492.0,513.4050300833844,-21.405030083384418
14491,432.0,453.0911431463289,-21.091143146328875
17979,350.0,357.0019233765342,-7.001923376534194
5414,383.0,408.73697671485263,-25.73697671485263
5980,577.0,560.5602457905676,16.439754209432408
5647,425.0,423.7413878947118,1.2586121052881936
1564,526.0,496.8765683938829,29.123431606117094
11407,346.0,409.9706604726666,-63.97066047266662
11782,531.0,507.39430379430127,23.605696205698735
16159,428.0,459.45499838553764,-31.454998385537635
10642,555.0,554.4982502776791,0.5017497223209375
14661,463.0,479.7545576437787,-16.754557643778696
6009,553.0,552.0468507159586,0.9531492840413875
17536,524.0,482.46544700379104,41.53455299620896
5104,428.0,451.8209903030786,-23.820990303078588
9101,363.5966985,395.7184784488985,-32.12177994889851
6340,501.0,552.1325057244247,-51.13250572442473
17597,635.0,486.28208724973035,148.71791275026965
18768,440.0,434.3058970963698,5.69410290363021
2672,437.0,418.70065797861173,18.29934202138827
13407,464.0,422.9628141053287,41.037185894671325
757,469.0,466.9651442612182,2.0348557387818005
2709,516.0,441.4679459585607,74.53205404143932
3758,537.0,533.5885633174747,3.4114366825252773
6133,392.0,408.4524626233488,-16.452462623348822
2911,456.9966182,421.0800567910896,35.91656140891041
3059,440.2,490.0397569693553,-49.839756969355335
12707,431.0,422.12967282851,8.870327171489976
9187,637.0,640.0760367179405,-3.0760367179404966
1828,488.0,491.2728154652208,-3.2728154652207877
5057,391.0,386.1981762748922,4.801823725107795
18641,403.0,490.516126237863,-87.51612623786298
3745,543.3518006,513.1394714282368,30.21232917176326
3144,521.0,509.53824038631245,11.461759613687548
8098,350.0,367.0565739407539,-17.05657394075388
3453,532.0,413.3204852574598,118.67951474254022
19833,558.0,538.5600578587191,19.43994214128088
4159,587.0,550.0408898870754,36.95911011292458
18484,503.0,511.4542548608217,-8.45425486082172
18298,439.0,448.7203660536203,-9.720366053620296
8080,357.0,371.7391206233267,-14.739120623326698
7001,455.0,442.7328377134264,12.26716228657358
13789,527.0,500.06167843881707,26.93832156118293
6821,543.0,470.63606801449066,72.36393198550934
4577,718.0,566.0357642385532,151.96423576144684
12825,715.0,622.2518261551559,92.74817384484413
2568,388.0,452.8881024459897,-64.88810244598972
18846,575.0,530.346367022472,44.65363297752799
7729,396.0,425.82383671380444,-29.82383671380444
17883,492.0,447.7375253257326,44.26247467426742
1959,484.0,492.0366122276954,-8.0366122276954
13968,550.0,478.02951360476004,71.97048639523996
1071,535.0,565.2600006510886,-30.260000651088603
16609,602.0,545.83915157564,56.16084842435998
11135,360.0,430.46844489687084,-70.46844489687084
10580,513.0,516.1394189366018,-3.139418936601828
6175,641.0,650.632991265385,-9.632991265385044
852,421.0,423.19664622150344,-2.1966462215034426
5531,324.0,368.02166057227794,-44.02166057227794
2064,377.0,377.94588402333693,-0.9458840233369301
4469,323.4152652,352.6271892991679,-29.211924099167902
12210,646.0,557.8453420337128,88.15465796628723
7333,390.0,479.3436566364137,-89.3436566364137
20150,653.0,552.2823880915612,100.71761190843881
3965,443.0,501.7741328645947,-58.77413286459472
14162,490.9180167,475.66571189778693,15.252304802213075
4561,556.0,577.9552156267957,-21.955215626795734
19838,560.0,531.9453148699673,28.05468513003268
18814,614.0,579.1994229216652,34.800577078334754
3904,551.0,543.0761688197458,7.923831180254183
16554,630.0,546.4225011553893,83.57749884461066
12937,665.0,611.5333578676111,53.46664213238887
8162,426.0,472.3266882960337,-46.326688296033694
